tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596445766595346432	"@LBC @AndrewCastle63 12 years under a Tory Government for public services…

🔵2010 Cuts
🔵 2011 Cuts
🔵 2012 Cuts
🔵 2013 Cuts
🔵 2014 Cuts
🔵 2015 Cuts
🔵2016 Cuts
🔵 2017 Cuts 
🔵 2018 Cuts
🔵 2019 Cuts 
🔵 2020 Covid🦠
🔵 2021 Covid 🦠
🔵 2022 Yet more cuts planned

This can’t carry on!"	1082620540098150400	20973388.0	1.5964418798008648e+18	['20973388', '374112886']		
1596445767451185154	@ThomasWenn @Otto_English @GBNEWS You misunderstand my tweet. It’s because they are this apparent “right-wing” presenter that people won’t listen. They would have to hear it from someone as “honest” as say Joe Biden or Boris Johnson. You know like all their “honest” comment about covid.	1492195056429719558	2717639601.0	1.5964250184891515e+18	['2717639601', '310746442', '1339166129110065152']		
1596445768336003074	RT @UnSubtleDesi: Barkha Dutt has the uncanny habit of capitalising on dead bodies. She had done exactly that during COVID as well. At that…	1551609371452375041			['17741799']	1.5964033070563328e+18	
1596445768638136320	Oyo Hotels, the once high-flying Indian startup, reported a narrower quarterly loss after curbing spending to cope with a slow recovery in travel following the pandemic https://t.co/6zvVP2ZHMm	34713362					
1596445769879277568	RT @OpinionistNZ: @NewshubPolitics Grant Robertson robbed New Zealanders under the guise of Covid, and then siphoned taxpayers hard-earned…	4837611260			['299331789', '141067352']	1.596298223085572e+18	
1596445770114383877	RT @Cakeislovely: @TadhgWilde @Ian_Fraser @CouttsandCo What I want to know is what due diligence the Govt did on this contract award? It ap…	873185490375233537			['1028011006272983040', '1496875771750760459', '93618872', '53110223']	1.596430187838976e+18	
1596445770252750848	"RT @Supernova_Style: Before Twitter dies RT this 🧵

THEY KNEW

Remember the Emily Oster ""LET’S DECLARE A PANDEMIC AMNESTY"" in @TheAtlantic…"	3092395210			['787461596763258880', '35773039']	1.593484084025647e+18	
1596445770491781120	"RT @Eric_Schmitt: In the Fauci depo this week the court reporter sneezed. Fauci wanted her to wear a mask

This is the mentality in Nov 202…"	21050255			['101852818']	1.596193593785475e+18	
1596445771100213248	RT @dt_deb: First week Covid announced  - Young relative's employer did this daily to him and also took a finger prick blood test? Why? Col…	995833592671490050			['459343155']	1.5964454331651523e+18	
1596445772282732551	@AusCan531 @bryce_a_jensen @tedcruz Forever.  Now that youre out and about trying to be normal again and having one of the largest vaccinated populations I wouldnt expect to see this spike if the vaccines actually functioned as advertised.	1586099049333235713	1.5860990493332357e+18	1.5964450331837358e+18	['361648166', '865541582', '23022687']		
1596445772924751872	RT @Buckette84: Over the past year, I had to use every ounce of luck, wit, and privilege I posses to claw myself out of a health crisis bro…	1521202989821833216			['3288095792']	1.595834371877245e+18	
