tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596309263852474368	RT @jingifer: I had COVID 4 times (not intentionally), the end result was that it caused a dormant condition - a collagen disorder  - to be…	834928236001886208		1.5962261808141025e+18	['1348132414397296641']	
1596309265014132737	RT @Xx17965797N: Study Finds Number of Athletes Who Have ‘Died Suddenly’ Has Increased by 1700% Since COVID Vaccination Began. Full List of…	1274748105049718785		1.595841581701124e+18	['1552407495255199745']	
1596309264943165440	New booster shots cut risk of symptomatic COVID-19 https://t.co/fFAFmEEE3O	388383447				
1596309265165291523	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	1365808221257142272		1.5962172445684163e+18	['1481707872970960896']	
1596309265333235712	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	73166748		1.596242318792614e+18	['337808606']	
1596309266390216706	RT @chokinghzard: Making our lil kitten wet and ready for when I'm home later from work is gonna be your job https://t.co/FELCgjDHbj	1435722881179213825		1.5959962683919688e+18	['75726437']	
1596309266776100866	RT @MzNatTurner: So all the while, news outlets on this side of the map is not flooding footage about the riots in China that's been happen…	3029257097		1.5962680452149084e+18	['242375644']	
1596309266771902464	RT @KashPrime: It might be a good time for individuals and businesses to stockpile any critical goods imported from China.	828424683687202816		1.5943200951401062e+18	['1659140850']	
1596309267682054144	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	4192026892		1.595557593405358e+18	['18584875']	
1596309268395069440	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1585811023961133057		1.595557593405358e+18	['18584875']	
1596309268604813312	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	1595133233339027457		1.596224436213932e+18	['1480605339963863046']	
1596309268789182464	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1175225157746614272		1.5962870273011876e+18	['806344552718045184']	
1596309269460135936	"RT @nathaliejacoby1: Would you choose to wear a mask if you were traveling by plane? 

Yes or No?"	47531878		1.5962491281406812e+18	['1280478731874848769']	
1596309272064888833	"RT @PeterSweden7: It isn't enough to merely get rid of the discrimination.

We must have reinstate everyone with pay who lost their jobs be…"	58864599		1.5961708611988357e+18	['707231479047315456']	
1596309272115167234	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1237104522452967425		1.5962870273011876e+18	['806344552718045184']	
1596309272497119233	RT @skywatchr: @KimDotcom Absolutely! Last time I looked in the mirror, I'm old enough to consider all sides to a debate. Although this tim…	1522390050494812161		1.5961872096649667e+18	['379721847', '611986351']	
1596309272962699264	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1074740903359725570		1.595173745165013e+18	['337808606']	
1596309273025339395	"@Davane75 @ChoppinNewark @trengerkaffe @butisailaway @RVAwonk You mean the continent that has actual democracy, social security/public health care and workers rights? 

Of course you're jealous and screaming ""fascists!""

You're mixing freedom of speech with freedom from consequences, and you also think it equals free hate speech."	1513161079827968011	1.222721081884205e+18		['1222721081884205056', '223393391', '1545946591', '1337596002820370432', '2316383071']	1.5961551362750915e+18
