tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596383019379478536	RT @AndrewsParody: It's looking dicey out there. I'm invoking my pandemic powers to place Mulgrave under a 24 hour lockdown. It's for your…	1595827710890168320		1.5963069365633966e+18	['1416141251338924034']	
1596383020269068289	@WADeptHealth When I had covid and was chestfeeding my baby, I cut a hole in a shower curtain and nursed through that. You can never be too careful.	1468290073804554240	59545968.0		['59545968']	1.5961884750403666e+18
1596383021082738689	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1460731648773922824		1.5962571726395802e+18	['21947445']	
1596383022714359809	RT @sweetcarolinatv: @Chesschick01 The day Dem governors started putting the elderly in nursing homes with Covid. They were insuring people…	381714870		1.5962919261769564e+18	['1518983082585513986', '36134346']	
1596383022756286464	RT @CancerNetwrk: Autologous tumor lysate¬–loaded dendritic cell vaccine plus standard-of-care therapy improved survival outcomes vs standa…	3496591880		1.5950854570244997e+18	['22195223']	
1596383023674843136	RT @JamieSale: Majority of Covid deaths are now among vaccinated Americans for the first time | Daily Mail Online https://t.co/53SX3aaagr	948366256154992640		1.5961541737747948e+18	['195717987']	
1596383024337539073	"RT @Teslarati: Tesla Gigafactory Shanghai is operating normally as China tries to prevent Covid-19 spread

📸: @bentv_sh

https://t.co/syD0R…"	119164489		1.596378975474897e+18	['1308211178', '735545167']	
1596383024480137216	As Australians in a very federal country, we should revel in our differences and we should always help each other where we can … this said NSW kept Australia open during the pandemic &amp; had the lightest lockdown &amp; yet we lost the by far best Premier in the country in the process	499696436	499696436.0			1.5963815208389181e+18
1596383024698228736	"RT @RayBarker56er: @EddyJokovich We didnt have lockdown despair
It was Murdoch despair
We had more days under Murdoch hammering than any ot…"	3244208557		1.5963268789144166e+18	['1293501218828951552', '29420301']	
1596383025008607232	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	1064378120		1.5962063842444698e+18	['88589013']	
1596383026396942337	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1596140531205169152		1.59588428128888e+18	['909879719734251521']	
1596383027910742016	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	2620892945		1.5962870273011876e+18	['806344552718045184']	
1596383029290995713	@TumaiTawhiti It’s a shambles. That nurse is smart. Covid is finished here. People are living their lives normally. Packed malls. No masks.	1502161940285894657	1.0263173259920466e+18		['1026317325992046592']	1.596289668701905e+18
1596383029609390080	@TheRealKeean Never had any jabs for Covid ..and don’t want any	1589114458965790721	961134787.0		['961134787']	1.596286679387865e+18
1596383030637215746	u can tidy your hair and wash your hands, and by that tim     https://t.co/CmcpTWGAwV	1527382558157066248				
1596383030587056128	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	7011792		1.5963771536956703e+18	['1626294277']	
1596383032587341824	10 Nurse Essentials That Every Good Medical Worker Needs https://t.co/keYeBz5ffm #health #prevention	889327405126397957				
1596383033439182848	"@cliffiedog @Polkadot51 Hoe Many people are dead because of the flu???
I Think about the same or more .in 2015 there meer more people dead from 21 weeks of epedemic flu than the covid dead in 2,5 years"	143571152	358372797.0		['358372797', '1545755757798457346']	1.596318616085201e+18
1596383033871183873	RT @Brazknuckles50: Wikipedia admits that the virus came from Wuhan, China https://t.co/RJyFx5tBsS	1586381977162334210		1.5963771343306752e+18	['1453070345674510337']	
1596383033959276545	RT @ocnj3: @ejustin46 @MeetJess @RadCentrism @C_A_Gustave @xabitron1 @HugonetX The endemic state of covid is a pandemic.	1012396774751907841		1.596344188790276e+18	['1207073968580186113', '1459600109445033990', '312412918', '1019997840322379776', '1239237935230332928', '1012396774751907841', '1419021474757742592']	
