tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596332353122578433	"Random dude are far more reliable that the guys intoxicated by Dr Fauci. 

Believe me. https://t.co/ihuMu3Ai9f"	19377400		1.5951086744938865e+18			
1596332353450029056	@ian_flowery @JessicaBanner13 @POTUS What planet have you been living on??? The vaccine has been proven to do nothing but kill people!!! Wake up I'm serious!!! Smdh!!!	2236347752	4127599694.0		1.59627511258769e+18	['4127599694', '1038547566277709824', '1349149096909668363']	
1596332354762870785	@thehandsomezach Haven’t seen him in a while because of COVID but there’s a Social Security attorney in Orlando with waist length locs.	806556867715592192	1973305950.0		1.59631072927497e+18	['1973305950']	
1596332355601731584	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	1591171268807921664				['2382229472']	1.5961965709778248e+18
1596332355894923265	RT @y2klyns: 🔮 going from a sponsored stream directly into the pillow talk soulmate shit psyborg collab is like 🔮 coming home to his husban…	3033867671				['1455629352461221889']	1.596324373404582e+18
1596332356473716736	RT @Liz_Wheeler: Pfizer &amp; Moderna currently have ZERO liability when their vaccines harm people. This is because the govt declared a public…	247898105				['264361128']	1.5829623702671647e+18
1596332357757419525	RT @fitterhappierAJ: I also warned about sustained reservoirs. https://t.co/60ZOc9XeS6	754455561417089024				['88589013']	1.5962086870848635e+18
1596332359150096384	RT @TomFitton: Court rejects San Diego school district's COVID vaccine mandate https://t.co/3EruGFXZbM #FoxNews	1410008540446666761				['18266688']	1.596239833432744e+18
1596332359820972033	"@Curtacular84 SAY NO TO COVID-19 VACCINES
Get your covid-19 Digital QR certificate  or PAPER CARD without taking the vaccine. Send a dm to get your QR Scan Covid-19 Passports without taking the vaccine.

Click the link below
https://t.co/VbbOd5LDkX"	1394519048	1.5944349023672812e+18		1.5963258197184553e+18	['1594434902367281170']	
1596332360169328641	"RT @CryptoTK421: @douchey7 @ZubyMusic Because experts are never wrong and should never be questioned

The science has proven the COVID expe…"	1569950674062032896				['1453412417472454663', '1283476165680922626', '57441414']	1.5963292735387894e+18
1596332361335312385	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	38251870				['1366565625401909249']	1.5962834671969485e+18
1596332362714927104	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1470834453979164672				['94784682']	1.5962733268756316e+18
1596332363742474240	"RT @songpinganq: JUST IN - Police in hazmat suits fired a live round at the COVID protesters?
Sorry, l am not a gun expert. https://t.co/Id…"	344027567				['1374317368361447434']	1.5962870497027727e+18
1596332365139566595	Hey, @benshapiro, you still believe this? https://t.co/4qEMhOWuJs	1522057673814028290		1.3363403232287375e+18		['17995040']	
1596332365416378371	RT @DrewPavlou: Innocent Uyghur families burned to death today because China’s insane COVID Zero policies meant all exits to their apartmen…	44832407				['1133510366422392833']	1.5963115729260503e+18
1596332366058098690	RT @yugehoss: @vic_gaz @rohan_connolly Why do people complain about the lockdowns but also the deaths from covid. If you're against lockdow…	31303037				['815518670570995712', '258129844', '516212230']	1.59632612086528e+18
1596332366888243201	"RT @GBNEWS: Covid lockdown was ‘COMPLETE FAILURE of government’ and ‘radical experiment’ says Lord Sumption

https://t.co/VXWn4uk7TL"	1446834794847948800				['1339166129110065152']	1.5962011118070333e+18
1596332367530332162	RT @michaelpbreton: I now understand that BILL 36 in BC Canada has passed. This will make COVID-19 Vaccinations MANDATORY permanently, for…	894381348				['2382229472']	1.5961965709778248e+18
1596332368507572225	RT @WSJ: One casualty of the pandemic that hasn't returned in full force is the traditional Black Friday door-buster. Chains like Walmart,…	1047881139296161792				['3108351']	1.5962423363793797e+18
1596332369128042496	RT @ActionDemocrat: Bernie Marcus, Home Depot s founder is a MAGA/Trump supporting/Union Busting Billionaire that is behind the lawsuit aga…	30238286				['1497208608362319872']	1.5961244503907e+18
