tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596504566983544834	@LilWhitePrivlg @VaushV Yes. Even if you have a 99% chance of survival, you have an even HIGHER chance of survival with the vaccine, you are way less likely to need to be hospitalized while vaccinated, and you are less likely to suffer long covid -- symptoms of covid that effect you for months.	1228720937383710723	1.5864598602705183e+18	1.596503984960729e+18	['1586459860270518273', '1099570025491423233']		
1596504567281504257	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	521457466			['909879719734251521']	1.5962996648899707e+18	
1596504568581718017	RT @hutch__man: £Billions of unusable PPE being stored at almost a £million a day. Why? Either burn it or send it to a country that can! Wh…	2717541531			['251241037']	1.5961109833484861e+18	
1596504568653058048	RT @normanmatahari: “Manol” - I heard this word describing our students coz they join in all events w/ glee &amp; might, and I don’t see anythi…	1236863540427780096			['1220007370627022854']	1.5964525652393697e+18	
1596504568690507777	RT @ASweethardt: @winecat @hotrocks1977 @POTUS Ya'll remember when #jokebiden said if you get the jab you won't get the #WuhanVirus or spre…	2744622958			['1005521005970849792', '15021990', '1508177838700171279', '1349149096909668363']	1.5963071817284608e+18	
1596504568938262528	@POTUS Well, we all know the vaccines do not prevent you from getting covid or transmitting covid so why are we supposed to get the shot?	1518712357039616000	1.3491490969096684e+18	1.5961869569787167e+18	['1349149096909668363']		
1596504568996958209	"RT @Notmyfault99: Didn't liberals wonder why why big pharma would need immunity from liability if their ""vaccines"" were ""safe &amp; effective""?…"	1400861798249631744			['1583143016813977607']	1.596182138818265e+18	
1596504569106034691	"RT @prof_freedom: Mary Talley Bowden MD
(@MdBreathe)
Founder BreatheMD. Treated 4000+ patients with #COVID19. Advocate for healthcare trans…"	1556071027183984640			['1252542024299012097', '1139217161275101184']	1.5965027693508116e+18	
1596504569114238977	Fauci &amp; the CDC. https://t.co/DKKO4rKKUk	1158077884076036097					1.5962996648899707e+18
1596504569395441666	RT @KDuffChicago: @InternetHippo I honestly think a huge part of the conservative response to COVID was just protecting extreme selfishness…	1529230770568630272			['477861942', '19638752']	1.5962417415393403e+18	
1596504570372714497	RT @80102Diya: I sincerely request to NTA that please conduct JEE Mains in April..i know that u are deciding to bring pre covid schedule bu…	1582360195040059392			['1587085853930983424']	1.5956226760765645e+18	
1596504570297212929	@HarrisCoJudge Whatever small businesses are left after you wiped them out with your ridiculous Covid restrictions!	1055515709390929920	1.0932452389179556e+18	1.5965040451405742e+18	['1093245238917955588']		
1596504570758574083	Living in slavery and tyranny is cozy for the small minded and constantly fearful so they were quickly willing to take the experimental jab and show they were good citizens of the installed administration https://t.co/1mYokmX8vG	4776057649					1.5959077993047654e+18
1596504571140079625	RT @SteveDeaceShow: Monday we are going to share your stories with the Covid jab and why you didn’t get it (or didn’t get it again). Please…	474375559			['177564016']	1.5964938273340785e+18	
1596504571471630338	@SaintEd61 Agree, that was an appalling victory speech with his vaccine rant👎	1250680288859942913	9.169005674855301e+17	1.5964779392850084e+18	['916900567485530114']		
1596504572373204994	RT @JoeBrolly1993: One of these women wrongly claimed £9,000 in benefits. The other lobbied her friend Michael Gove to award a £200m PPE co…	1467141274562088963			['1209336942']	1.5964963895419535e+18	
1596504572729896961	"#Economy
#LifeSciences #Technology 
#SomewhatBearish
$MRNA $PFE $GETY 
2022/11/26 22:35
China's COVID storm
https://t.co/sp1MevxEKy"	1963570194					
1596504573010620417	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	18205127			['1108431749820882947']	1.5959077993047654e+18	
1596504573350387714	"RT @i_nautilus: Questions a sane person might ask: ""Why can't money wasted on useless PPE not be refunded? If it's faulty or not fit for us…"	285901613			['153490014']	1.5964086592731382e+18	
1596504573535219717	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	719134606100983808			['914588454']	1.5962501084331459e+18	
1596504573413593088	RT @mariyamaguchi: Xinjiang loosens some restrictions after lockdown protests @AP ⁦@huizhong_wu⁩ ⁦@dakekang⁩  https://t.co/grvXN0xMsl	3837917021			['38402465', '51241574', '787507760', '1565907600']	1.5964964265732628e+18	
1596504573656580099	"RT @drclairetaylor: 22/ Covid is not a respiratory disorder, it is a disease of the blood vessels. 
We have 60,000 miles of blood vessels i…"	2305663328			['1513942742715584520']	1.595244408102097e+18	
1596504575045160961	RT @euronews: 🎵 Euronews Culture caught up with experimental hip-hop trio Clipping as they embark on the European leg of their Bodies and B…	2544099769			['25067168']	1.5965042351974892e+18	
1596504575087120386	@SpunkyLavaar Drunk people don’t make good decisions. The pandemic saw a huge increase in alcohol use increase. Drunk people are easier to control. History of Russian vodka being available when food was not, was used in Russia to subdue the masses. They know what alcohol does &amp; use it.	1132508237629140992	9.761941458271232e+17	1.5965035851768504e+18	['976194145827123201']		
1596504575506534400	RT @jenniferzeng97: Wow, this is something new. In #Chongqing city, #CCPChina, people use their cars to block the road so that #CCP’s #BigW…	788325464259436544			['2313027666']	1.5961190853093868e+18	
1596504576412495874	RT @NEWSMAX: LAWSUIT OVER NBA VACCINE MANDATE: On Friday’s “National Report,” former NBA referee Ken Mauer gives his take on the league’s v…	1587516819065167877			['20545835']	1.5962279010154332e+18	
1596504576726900740	RT @sexytori17: We're nearly 3 years into this pandemic, supposedly 70% of the population is jabbed , most everyone has caught covid regard…	1594334716152479745			['1257572576869576704']	1.596038246554751e+18	
1596504577511395331	"RT @dwnews: German Chancellor Olaf Scholz praised the work of virologist Sikhulile Moyo and bioinformatics scientist Tulio de Oliveira. 

T…"	2544099769			['6134882']	1.5965041741619773e+18	
1596504578090205184	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	855632749905891328			['823384899449212933']	1.5961385313022935e+18	
1596504578249609216	"RT @beiua: Happy New Year! 

Now it's time to work on those 2021 resolutions. One resolution giraffe mom has is losing that bit of 𝘣𝘦𝘭𝘭𝘺 𝘱𝘰…"	1070159238641545216			['1373173470']	1.3451162269183836e+18	
