tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596523835918290944	@shazmamithani Then perhaps we should be encouraging people not to come to the ER for paranoia over a cough. Medical community, govrnt and media have convinced folks they are STILL going to die from Covid. Small wonder they race to ER’s when they should try chicken soup	1172555477810434048	2485704626.0	1.5959708519247708e+18	['2485704626']		
1596523836069093376	"A mandate is a strong suggestion.
A STATUTE is law. America...use an effing dictionary once in awhile. We can't be placed under statute either. Against the Nuremberg Act.  American read a HISTORY book! Of they try, we are protected by The Decleration of Independence. 
You see why https://t.co/TqXvggM6As"	1594516618150830081				1.5960038044321833e+18	
1596523836618715138	@DrRobertWMarlo1 @spursonfifa @VexxedBeing @MattWalls99 @basil_ireton @ThanosStu84 @DebateOnFacts @judysimpson222 @stephan19573 Of course. Global data is the key. Much of which is discredited for no good reason; various Israeli studies that show high vax rates as well as high deaths and transmission, or African data that shows covid never even happened. File drawer effect alive and well for big pharma.	1064841695244795904	1.5685288891896545e+18	1.5965228514228306e+18	['1568528889189654528', '1466128118880645125', '1165366083307679744', '226517323', '880227624475402240', '1575482706757971968', '1342044950901436417', '456072350', '895934639365390336']		
1596523836639350785	Read the thread. Scary stuff. https://t.co/taAeQpLFIa	2829150121				1.596387310920405e+18	
1596523836841000961	"RT @CaulfieldTim: #DanielleSmith &amp; #UPC state #masks harm children. Reality: no good science to support this claim.

Sum: Evidence of benef…"	2765160932			['407395156']		1.5961909325963182e+18
1596523836828135424	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	45074570			['78523300']		1.5965221787022991e+18
1596523836907855873	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	420564742			['124461963']		1.5962593752319508e+18
1596523836710998016	"China's COVID storm - Axios: * China's COVID storm  Axios
 * Empty Beijing streets as COVID cases hit record  Reuters
 * Beijing grinds to a near halt as China's capital city battles Covid with more lockdowns  CNBC
 * China Covid Lockdown: Country… https://t.co/i6MmGnmwpq"	1337754019163496450					
1596523837339770881	@RealJamesWoods Always been a matter of choice - not any easy one to make (lose a job, can't travel). Retired just before COVID, when I didn't see body bags in my neighborhood I started to do research &amp; decided the odds of getting COVID and actually dying were less than then a untried vaccine	1008357777465475077	78523300.0	1.5965153365722767e+18	['78523300']		
1596523838132592646	RT @PhumlaniMMajozi: The saddest thing is that the policymakers who mismanaged COVID, supported by many corporate CEOs, won’t pay a price f…	1222433033132953604			['325450455']		1.5965169501965107e+18
1596523838753615873	RT @TGTM_Official: Xinjiang Urumqi residential building fire, the last words of the victims on the 16th floor before they were burned to de…	1089238560920629248			['1500639956737597442']		1.596161933937234e+18
1596523838992683008	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1577842191438848002			['95092020']		1.5964838459933778e+18
1596523839084986369	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	1450545295981432835			['78523300']		1.5965166241938145e+18
1596523839588126720	"RT @NHS100K: Covid 19 vaccines and the misinterpretation of perceived side effects clarity on the safety of vaccines - PubMed

What utter n…"	2651240916			['1459313064872976384']		1.5965025183933686e+18
1596523840666062848	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	35481287			['78523300']		1.5965221787022991e+18
1596523843228962821	RT @DrEliDavid: Little known fact: N95 masks are effective against computer viruses as well 💪 https://t.co/9ibi0Agpk6	1384920793			['801203059359678464']		1.596514708475052e+18
1596523843186790401	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	1276694109445636096			['78523300']		1.5965166241938145e+18
1596523843543179264	RT @drclairetaylor: 21/ ‘Thrombosis&amp;embolism can occur up to a year after infection,even in people in their 20s,leading to significantly in…	793155428			['1513942742715584520']		1.5952444052580844e+18
1596523844105539585	"RT @elisaperego78: ""We are seeing many covid reinfections, some very close in time. Even in those who were vaccinated with multiple doses.…"	38423569			['301352485']		1.59646477948024e+18
1596523844336259073	RT @shesinscrubs: My grandmother was admitted to the oncology unit last week for a gallbladder issue, ended up with COVID 5 days later. Mas…	4501791673			['629841305']		1.5961556208807813e+18
1596523845951041538	"'Giving salary to Imams encouraging pan-Islamist tendencies' https://t.co/dUjAaHrnwk #Lockdown #Breakingnews #Indiapolitics #AndhraPolitics #NewsFeed #HarGharTiranga #Telangana #ktr #CovidVaccine 

New Delhi, Nov 26 - Central Information Commissioner (CIC) Uday Mahurkar on Sat…"	142324679					
1596523846345318400	"RT @MumbaichaDon: Beijing is Again going back into lockdown due to virus spread - CGTN.

China has reported 24,473 new “Ukraine Made, China…"	715473779955073024			['1444684244156968965']		1.5960661230361354e+18
1596523846508679169	RT @gabizambranoMD: New-Onset Diabetes Mellitus, Hypertension, Dyslipidaemia as Sequelae of COVID-19 Infection-Systematic Review - PubMed h…	272213217			['3421068581']		1.5965161304407409e+18
1596523847549087745	"RT @ManiacVandal: Why doesn't anyone have proof that they have isolated the C19 Virus?

Seriously 🧐."	761965519			['37949786']		1.5965235812191683e+18
1596523847548735488	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	870354434			['78523300']		1.5965221787022991e+18
1596523848635383810	RT @GordonGChang: #China’s people are in revolt, the economy is crumbling, #COVID19 is spreading like wildfire, and the all-powerful #XiJin…	1514732870526402577			['151930383']		1.596518762911785e+18
1596523848782204929	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	883534167446880256			['1355721251180961792']		1.5965189075187794e+18
1596523848794505217	"RT @nataliegwinters: Investigations Exposing Fauci’s Lies, COVID-19 Origins Pose An Existential Threat To Globalism.

They Will Reveal Coll…"	1341061874067116045			['1145866561271554048']		1.596210586525778e+18
1596523848849149953	RT @MarthaHalsey: This is true!!! We were lied to. 🥲😡	1680579348			['1221584100185821190']		1.5965214405344625e+18
1596523848761237504	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	15959889			['88589013']		1.5962063842444698e+18
1596523849604292610	@IsabelOakeshott Considering they created the corona virus that had killed millions of people around the world and still is and has economically devastated the world, in which we are still recovering from, they are the last country we should give any aid to	1538635283134136320	437814330.0	1.596178160475046e+18	['437814330']		
