tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596460141335175169	RT @DrVicFielding: How many elections do Labor have to win during the pandemic to prove to media that the public were broadly supportive of…	442497511		1.596456263780819e+18	['139328853']	
1596460142828077057	RT @DrewPavlou: Innocent Uyghur families burned to death today because China’s insane COVID Zero policies meant all exits to their apartmen…	1505063414703472640		1.5963115729260503e+18	['1133510366422392833']	
1596460143692361730	"RT @IamBrookJackson: Dr. Malone: Ron Johnson’s COVID-19 Hearings Will Decimate COVID-19 Lies And Manipulation 
https://t.co/1EVlhQUDm9"	1542205755708919810		1.596387504554668e+18	['1439405246518906881']	
1596460144472170496	"RT @PoliBard: Oh dear, Victoria. What have you done? Mr IBAC? Mr Lockdown? Mr Massive Debt?

Tried to warn you......
#VicVotes2022"	1037623040060751874		1.596450188654424e+18	['989620905641885696']	
1596460144686047232	"RT @NewsHour: New COVID-19 cases and deaths are up from two weeks earlier. 

Yet, a fifth of the U.S. population hasn’t been vaccinated, mo…"	1238879416517877760		1.5962624775533486e+18	['14437914']	
1596460145063919618	RT @LMShe4: Here, in Northern Ireland, autopsies are not being done on young, healthy people who have died suddenly. Fact.	599522887		1.5964519801800745e+18	['1310589305304371207']	
1596460145898389504	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	24028724		1.5964444234825318e+18	['3407247983']	
1596460146632364034	RT @carriepricecox3: @DrJBhattacharya @Ravarora1 Malpractice at every level. Post mRNA shot, her son is rushed to the hospital in cardiac d…	1310589305304371207		1.596278045685715e+18	['3991103002', '1427361863830949908', '1032179513088651264']	
1596460147349811200	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	1140575482854948864		1.596149201657688e+18	['3407247983']	
1596460147349807105	RT @jltjavier: Got to steal a few portraits of Belle Mariano and Donny Pangilinan after the premiere of #AnInconvenientLove a few nights ag…	726077725975306242		1.596456396484391e+18	['39937594']	
