tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596519801387552769	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	1093831000487088135		1.5958698356233748e+18	['1160306562663165962']	
1596519802058772482	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	120269446		1.596239466779226e+18	['19638752']	
1596519802163834885	RT @LibFails: You were told if you got these vaccines you weren’t going to get Covid. That the virus stops with the vaccinated. If you didn…	1584761902911070208		1.5965183536148357e+18	['1518693753736896512']	
1596519802209959936	RT @_Janey_J: ‘In early 2020 after the lockdown, people were being admitted to hospital and dying in large numbers - I think they were bein…	186462597		1.5964949489245512e+18	['1538833303863713796']	
1596519802390319105	RT @Leftylockdowns1: Another noteworthy aspect of Fauci's deposition (sorry for piecemeal reporting, it's the result of trying to process 7…	541171533		1.5962608307731374e+18	['1302455125739556869']	
1596519802801377286	RT @JonathanTurley: ...If China or Iran claimed that any trucks in a protest would justify mass crackdowns, the media would be outraged. Ho…	20218885		1.59651059968469e+18	['94784682']	
1596519803145326594	RT @TomJumboGrumbo: Sweet and shy Brie #157119 is another dog who has caught pneumonia in the mismanaged pound - NYCACC kills her anytime.…	18037002		1.5965176470755328e+18	['798054644853407744']	
1596519803333840897	@rissagae @RealJamesWoods Well the chicken pox vaccine is an actual vaccine. It prevents chicken pox.	1518921466447867904	8.982941867929313e+17		['898294186792931328', '78523300']	1.5965181770346332e+18
1596519803233132546	@RealJamesWoods It’s the severity of disease that the vaccine impacts.  You must not read.	838858952	78523300.0		['78523300']	1.5965153365722767e+18
1596519804487499776	@RichardGCorbett Covid supply chain issues and the phasing out of non electric cars nothing to do with it? Im surprised, but I know you wouldn't lie Richard.	1589675104245538822	1347250338.0		['1347250338']	1.5962724254102528e+18
1596519804630110209	"@andrew7rd @rugpullopotamus @eatlovepray211 because pfzier tried to wait 75 years before releasing that data? take your pick on lies, transmission, effectivness, unvaccinated being walking plague carriers. being immune to covid if you were vaccinated.
the list has gotten pretty sizeable."	857022966	3248322301.0		['3248322301', '1508490688987643904', '1407762680501489665']	1.596515535235285e+18
1596519804864966657	@Catherine13th @BrasiliaBeauty You have at least eight vaccines in your body right now. The US military requires 17 vaccines. infants and babies die all the time it has nothing to do with getting the Covid vaccine.	1132252033858396160	1.2062182543872369e+18		['1206218254387236864', '1415095477']	1.5964393543687332e+18
1596519802062999553	"Need some #COVID19 Mental Health Support?

Check out this super informative poster made by https://t.co/Bb8qiWFH7d on how and where to access valuable mental health support for your needs during COVID19!

#MentalHealth #HelpandSupport #SelfManagement https://t.co/e1v8SeYSok"	334036959				
1596519805187952640	RT @austinramzy: Lockdown protests reported in Beijing as well	119935727		1.5964354289699717e+18	['45808079']	
1596519805573824514	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	45347176		1.5961151268093993e+18	['833100331']	
1596519805536047105	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	998960418		1.5962501084331459e+18	['914588454']	
1596519805657681920	"RT @Kevin_Maguire: Matt Hancock will view making the last four of I’m a Celeb a success.

Until the Covid inquiry…"	501139438		1.596264785435312e+18	['60886384']	
1596519805653520385	@BrownPatr1ot @realDonaldTrump I never thought about it that way either.. good point! Although had the E not gone in the direction it did, his temporay lockdown would have turned out Much differently &amp; No one would have been forced to V or lose jobs &amp; livelyhood.. He did not get to finish the job🤷🏻‍♀️jmo😊	1436456523782316034	1.5131388467158548e+18		['1513138846715854848', '25073877']	1.5965052411674788e+18
1596519805997268993	RT @austinramzy: Lockdown protests reported in Beijing as well	1518595051865219073		1.5964354289699717e+18	['45808079']	
1596519806215524353	@RepJeffries Actually let’s investigate it. Those jobs were on hold because of the pandemic since you evil Demonrats wouldn’t open. But in Free Florida we didn’t loose jobs. You investigated Trump with lies we have the receipts of the Biden Treason to our country.	1573313687003316224	467823431.0		['467823431']	1.5965164770706104e+18
1596519807150886914	RT @austinramzy: Lockdown protests reported in Beijing as well	1163213258351947778		1.5964354289699717e+18	['45808079']	
1596519807314432000	"RT @Ctzen_Improver: My heart breaks for this parent. 

And every parent negotiating cold/flu season this year, during yet another year of t…"	89557210		1.5962365956734075e+18	['1137933763952947201']	
1596519807528173568	RT @nytimes: A pandemic program that sent monthly checks of up to $300 per child to most U.S. families drove down poverty rates. Amid new r…	302209106		1.5962209609606636e+18	['807095']	
1596519807712518144	"RT @TPostMillennial: FLASHBACK: Trudeau referred to Canadians opposed to his government's Covid-19 policies as members of ""anti-vax mobs"" w…"	2874839808		1.59630243766451e+18	['896731633704947712']	
1596519807591006208	@cldsellars @Yourgir78743497 @BonsensJoe @TristanSnell Dr. Fauci; still killing people and kids with a vaccine.	2229354955	1.2139073866472325e+18		['1213907386647232512', '1591199872333463553', '1011752374560546819', '15801906']	1.5953141546756178e+18
1596519807775838208	RT @GordonGChang: #China’s people are in revolt, the economy is crumbling, #COVID19 is spreading like wildfire, and the all-powerful #XiJin…	1220770897939849219		1.596518762911785e+18	['151930383']	
1596519808019070977	@Legitscrutiny1 Covid?	1464530847571324931	1.4369793755688346e+18		['1436979375568834564']	1.596499814123905e+18
1596519808236982273	"RT @elisaperego78: ""We are seeing many covid reinfections, some very close in time. Even in those who were vaccinated with multiple doses.…"	105630657		1.59646477948024e+18	['301352485']	
1596519809407389697	RT @DailyMonitor: Investigate, punish those who abused Covid-19 cash https://t.co/1AzHsiAFXz #MonitorUpdates	1531282787721961473		1.5965193294741873e+18	['35697740']	
1596519809600356353	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	1231744388511846400		1.5965166241938145e+18	['78523300']	
1596519809390235649	"@JoSadEls @IrelandTerrence @RealJamesWoods Check out the book ""Moth in the Iron Lung"".  I listened to it on audio book.  Very good insight on the events and circumstances around polio, the vaccine, and lead arsenic use on crops as a pesticide.  Eye opening"	1590171902525337600	263416544.0		['263416544', '1322372237605834754', '78523300']	1.5965184827532288e+18
1596519809738772481	"@DrJamesOlsson Unfortunately MISINFORMATION kills..

The Truth was BLOCKED intentionally for the 'vaccine agenda'. 

You all know who should be held accountable for this."	1524531986831921153	1.4553118560929956e+18		['1455311856092995585']	1.5961799865156362e+18
1596519809830862849	@pmcdunnough @ReginaWatteel DLSPH is a bit of a rabbit hole with many of its employees/reps having shaped and amplified much of Ontario's &amp; Canada's Covid approach	1489271267114946561	1.377884299106648e+18		['1377884299106648085', '1432519643634323457']	1.5964520894245356e+18
1596519809952337920	@RichardBurgon These problems were created by the pandemic and the response to it that your lot wanted to go on for longer creating even more  pain. Lockdowns and not seeing patients with ailments caused this. 2 years of inaction in the NHS is catching up with us, like many predicted it would	589486441	545081356.0		['545081356']	1.5961647798693437e+18
1596519810602782720	"@SteveDeaceShow All I did was Google, ""how long does it take to develop a SAFE vaccine"". The answer: 5 to 10 years! 
I was not about to take something that was experimental when the survival rate for covid is 98 or 99%."	1501374588508381189	177564016.0		['177564016']	1.5964938273340785e+18
1596519812427120643	RT @PakFightsPolio: Sindh ➖ President Jamiat Ulama-e-Islam Pakistan @MoulanaOfficial administers polio vaccine to a child 👶 in Shikarpur to…	1178753709704134656		1.5947097349506703e+18	['170117014', '907889245']	
1596519813693984769	@RealJamesWoods @smoothsipper59 They forced us to allow aids patients to be accepted into normal life. They didn't force them into quarantine. Forcing vaccinations to protect others should never be considered even if the vaccine worked, and didn't kill a large number of those taking it.	1435622854989647875	78523300.0		['78523300', '1562872969755369474']	1.5965153365722767e+18
1596519813681418244	@elonmusk @getpaidwrite Disgusting. All 8 billion people can fit in the size of Texas! We have plenty of room in this ole world. God said to be fruitful and multiply. He loves people, but globalists hate people. They've been on the job of depopulating for a long time. GMO food, vaccines, geoengineering.	1413913755855949826	44196397.0		['44196397', '1260970741174095873']	1.596428695090045e+18
1596519814230675457	RT @_FairElection: #Depopulation: The sibling of #GlobalWarming hoax is #Plandemics like #Covid19. Work upon them are also going on for dec…	1011567779462328321		1.5965029529356534e+18	['1080328704272855041']	
1596519815031967746	RT @LordRennard: The last years of the Conservative Government of 1979 - 1997 were dominated by allegations of sleaze.  The last years of t…	1020273661813682177		1.5965041804868157e+18	['168144703']	
1596519815405268992	PPE scandal, Michelle Mone accused. https://t.co/DPz4YiLOKV via @YouTube	3304324383			['10228272']	
1596519816181223425	So apparently I don’t have Covid -____- bummer af so now I have to go to worm today smh	737915119				
