tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596529613920174081	"@KGSnyder85 @TheTownie88 @DiamondandSilk That's true. CDC had to redefine vaccine in order to call this ""drug"" a vaccine. However, ""vax"" and ""vaxxed"" take up fewer characters in our tweets, and everyone knows what we're talking about."	1586019092347199489	1.58583551766025e+18	1.5964907402296115e+18	['1585835517660250112', '3805627427', '2908170952']		
1596529614356381697	@RealJamesWoods I never got the vaccine and never will	1508140620690468870	78523300.0	1.5965221787022991e+18	['78523300']		
1596529614498799618	Hopefully you, or someone else, will hold this tyrant accountable. https://t.co/xwtftnQkdJ	783404827				1.5961731857830707e+18	
1596529614603812865	RT @ZaleskiLuke: The former president who took power with illegal foreign interference and then imported a pandemic and fomented an insurre…	824693166976733188			['1488026569']		1.596526006848086e+18
1596529614540529665	RT @austinramzy: Lockdown protests reported in Beijing as well	1472764374821453828			['45808079']		1.5964354289699717e+18
1596529615161692161	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	282224034			['78523300']		1.5965153365722767e+18
1596529615874715650	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1595063312374386688			['78523300']		1.5965153365722767e+18
1596529615320715264	RT @RonnyJacksonTX: Which CRIME OF THE CENTURY should we investigate first?? Afghanistan, Hunter Biden, COVID Origins, Border Crisis, DOJ C…	1207693037884837888			['1201953403099893760']		1.5954747826523587e+18
1596529616415506432	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	310754514			['1552407495255199745']		1.5964351920208773e+18
1596529616705159168	Got a weird COVID-19 symptom? You’re not alone https://t.co/nHE12pVOng	1016059079859605505					
1596529617837633537	RT @myself_oh_again: What we lack, need, want are real truthful leaders &amp; great leading leadership, not fake, puppet, shadow government wor…	1343403295033987072			['1343403295033987072']		1.3703587373204275e+18
1596529617828995076	@RuDavies1 @BBCNews Add a new column for PPE fraud.	762105091017076736	3726741315.0	1.5964355260970435e+18	['3726741315', '612473']		
1596529617887670274	RT @haechanprints: haechan in quarantine when they had a meeting for the tds2.. https://t.co/hWphhBRZPo	1371811827294740482			['1385532826762706947']		1.5961301468758917e+18
1596529618076323840	@Windoctorx How many people died because of the vaccine and the early treatments	22763880	9.098797197342515e+17	1.59588428128888e+18	['909879719734251521']		
1596529618328199169	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	151116798			['78523300']		1.5965153365722767e+18
1596529619389190144	@OzraeliAvi Geez the sheep have spoken. Govern me harder. How are those quarantine camps? And the red patches on your roads for check points?	920342416133115916	97054224.0	1.5964459487499592e+18	['97054224']		
1596529619615653888	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	828037913011224576			['78523300']		1.5965153365722767e+18
1596529619074977792	ULI, PwC: New Normal Solidifying As Real Estate Returns To Pre-Covid Norms https://t.co/i5IeSDAJch https://t.co/I7i779zj5C	3107934600					
1596529619955765248	RT @OliviaTroye: @MikeSington @sandibachom It's not the Trump effect. It's the fact that when it mattered, Jerome Adams remained silent, es…	11766972			['2329492448', '2234760798', '17027632']		1.5965177881806807e+18
1596529620173881344	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1087510466425892865			['78523300']		1.5965153365722767e+18
1596529619888488450	"@Polderlicht @nexta_tv Long-COVID could disable their workforce, this their economy and standing as a world power.

They’re not doing to to protect people, they’re doing it to protect their economy in the Long-term. 

They’re not even hiding it anymore;
https://t.co/IFOuZ7g9RB"	1481404785098166276	9.357858140591104e+17	1.596068747202044e+18	['935785814059110400', '1891490382']	1.5865379642677985e+18	
