tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596438915803742209	"RT @MeetJess: Biden asked to declare emergency over RSV, flu kids hospitalizations

Infants 6 months and younger are getting hospitalized w…"	1486884015898517505		1.5937147749356257e+18	['312412918']	
1596438917641031680	"@OfficialNFLShop WATCH THIS AND SHARE IT WITH EVERYONE PLEASE 

#VaccineSideEffects #vaccineinjuries #CovidVaccine #COVID19 #vaccine #vax #pfizer #Moderna #johnson #jab #vaccinedamage #mRNA 
https://t.co/0gi8WXqelM m"	1287943626413101058	41463367.0		['41463367']	1.5947925082229514e+18
1596438918215487488	Yesterday Covid 19 loves pus	1493331048796549125				
1596438920312627201	RT @SoldByBreedlove: @Chesschick01 When the Fed Gov said Black people “needed” to be first in line to get the “vaccine” and I saw politicia…	1586591410509287425		1.5962715569338778e+18	['788315598', '36134346']	
1596438920858079232	"RT @TheLastPersont2: .
Frankly Tory peer Baroness Michelle Mone should pay back to the NHS the £29M she and her children made from Medpro -…"	402370560		1.595930393680941e+18	['952506773491060738']	
1596438923416403968	LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane' - Good Law Project https://t.co/nVhamqg2Nk	624746312				
1596438923420790784	@SillyZausage @s_reubens @mrjamesob Did you read the BMJ editorial? It’s clear there were also risks involved in leaving vulnerable people in hospital - didn’t hospital become the place that most people caught covid at one point? It’s not as straight forward as you seem to think.	2919891951	1.374283599629914e+18		['1374283599629914112', '3409311071', '152656121']	1.5964386279906058e+18
1596438923714363392	RT @Sky1sland: We just accepted incredible poetry, flash fiction &amp; creative nonfiction from writers who call these beautiful places home. J…	999716028392198144		1.5961718242910208e+18	['850860843197636608']	
1596438924096081920	RT @RachelSmethers: LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane'. No wonder they wanted to keep this c…	1420637394		1.5959224802454774e+18	['3077557533']	
1596438924359962624	RT @timolarch: I'm probably too much of an empath? UK Gov't was under massive pressure to try and deal with an unprecedented global pandemi…	1427644014166163458		1.5964016754091868e+18	['825717050538618880']	
1596438926079983616	"Storing unused pandemic PPE is costing taxpayers £770,000 every day 

🗞️ @TomWitherow

https://t.co/yTbYqyU29Q"	872051453900328961			['190213303']	
1596438926264512512	"RT @joshuadobo: be the sun in bulacan freebies ! ◠‿◠

hi carats ! i'll be giving away freebies on d-day ! 💖

• mbf for updates
• time and l…"	1552976480346718208		1.5942641728793068e+18	['1334070493679259648']	
1596438928873361408	RT @EthicalDavid: 'Baroness Bra' Michelle Mone IS involved in crime probe over £203m PPE contracts: Commons sleaze watchdog reveals ongoing…	1337107505789460481		1.596024427996586e+18	['870544742']	
1596438929179553792	"RT @CoronaZeroCH: GREAT NEWS! 

#Intranasal #Covid19 vaccine #iNCOVACC approved as a booster in India! 

#iNCOVACC was already approved for…"	2888303938		1.5960680472737587e+18	['1277422501199519744']	
1596438930186186752	@songpinganq @jordanbpeterson This is where the people increasingly prostrating Xi crackdown are going to sent. This isn’t about Covid anymore	1552614537504952321	1.3743173683614474e+18		['1374317368361447434', '95092020']	1.5960601631230648e+18
1596438929997443073	"The Very BEST Medical Care Free to Workers and Families in a New Single Tiered Public Health Service When YOU Need It 

No Private Medical insurance Required 

VOTE Sinn Féin YOUR Number 1 https://t.co/gPurrwJQKs"	1473352410483642378				
1596438931184455681	@hellenicblues Truth is guy was such an awful candidate, can’t believe Victorian’s rewarded this idiot for what he did to them during covid, they deserve everything	1080393096871927810	1.5214474191158354e+18		['1521447419115835392']	1.5964379964963758e+18
1596438931662200832	"RT @DGSagar2: Mahasatyagraha 4 Covid Relief 
#UPSCExtraAttempt2023
#ExtraAttemptForAll 
@PMOIndia @narendramodi @AmitShah @RahulGandhi @Dop…"	1493515053923921920		1.5964380628583137e+18	['1507278019735728128', '471741741', '18839785', '1447949844', '3171712086']	
1596438932165906433	"@JeremyAppel1025 Today, suddenly and without warning, I felt fine since I'm not jabbed.
https://t.co/IN8P0SGsLE
https://t.co/Bjkm0cXTML
https://t.co/qD2zx7EMr4"	1585906919994429441	2347118736.0		['2347118736']	1.5959085173950628e+18
1596438932702756864	While Albanese is proving to be a destructive Prime Minister, Morrison, whom I had great faith in, proved to be a huge disappointment over his handling of the so called pandemic and his support for the quarantine prison centres and support for the dictatorial Premiers policies	1925329314				
1596438932983463936	RT @akheriaty: You can only push people so far, even with total power. Everyone has their limits. Every tyranny contains the seeds of its o…	1348837467642687491		1.5963278655695299e+18	['54322957']	
1596438933969440768	"@prakashraaj @akshaykumar @RichaChadha And who are you to say that. Bho shri k,chadar mod,tu bataega kaun relevant hai?
Tu piddi gang ka member hai biscuit kha aur dum hila

Akshay's relevance is...Among the highest individual income tax payers and one of the biggest donors in the COVID fight.
Tu kya Kiya be ladve?"	141268100	141527741.0		['141527741', '31348594', '207888272']	1.5961897249089782e+18
1596438935672336384	RT @toadmeister: Leading doctors have joined a call to suspend all COVID-19 mRNA vaccines until the mounting evidence of serious side-effec…	1282615996197609473		1.5741417172589486e+18	['18809812']	
1596438935911047168	RT @DJ_ULTRAMAGA: An attorney for the FDA said that the agency merely offered suggestions not to take or prescribe ivermectin, deflecting t…	1428031132126388323		1.5964339553344307e+18	['1595599896165457922']	
1596438936334712832	@JohnRuddick2 Voters have seen through the negativity from the Murdoch minions, the bs daily anti Dan stories and an opposition that politicised the pandemic and undermined health advice.	1439917125246746624	1.0090225799007027e+18		['1009022579900702721']	1.596387681608831e+18
1596438937429454848	RT @unusual_whales: JUST IN: China reports over 35,000 new daily coronavirus cases, a new all time high daily record.	536677892		1.596378474247508e+18	['1200616796295847936']	
1596438937475592197	"RT @krishanKTRS: Is it BJP’s habit to use Mothers for Politics ?
How can a man infected of Covid with Symptoms visit others ?
Madam Governo…"	947032595719585792		1.5963933779098378e+18	['83384000']	
1596438936779255814	"Kayla Harrison
Matt Turner
東京11R
Never Forget
Wade
Brazil
Hennessy
Boilers
Yessss
Xavi Simons
Matt Painter
#OPLive
Hennessy
COVID-19
Sami
#지구에서년지성아_환영해
Pulisic
#FSUVSUF
England
Napier
England
Klima-RAF
Porsha
Southgate https://t.co/GHxomu6S7H"	1004455100260155392				
1596438938004209665	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	1253427050255249408		1.5953679300275118e+18	['856010760']	
1596438939627577344	RT @DakotaErdmann: @jjingle3 @JustSomeLady_ @itsJeffTiedrich Unemployment was lower prior to the pandemic and you presumably supported lock…	240828648		1.5963409249758208e+18	['1519532024872153089', '43029474', '1368235068871700482', '1009577803304656896']	
1596438939770159106	RT @GraftonQuentin: COVID &amp; our response to Climate Change are connected by what actions we (and our leaders) are prepared to do (&amp; what th…	1354268905		1.5963543344509092e+18	['2218607496']	
1596438938994237440	"@markets_mt #Booster #vaccines #COVID #Omicron 
Probably? Likely? Better Off? Great Experts 😵‍💫
360k adults compared for infection but didn't bother check for severe illness or hospitalisation. How convenient!
19% effective mild infection in seniors but you may still die. Congratulations! https://t.co/MaBsMV3ysE"	1115672288177709056	1.498009158574125e+18		['1498009158574125065']	1.5964260461525115e+18
1596438941682786308	"RT @AfricanHub_: Africa is only 6% vaccinated and covid-19 has practically disappeared. Scientists ""baffled""."	1042300013089447936		1.595865255707558e+18	['1536268354830360576']	
1596438942206795776	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	752940038560808960		1.596387310920405e+18	['16060054']	
