tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596509891090608129	@rhondaw83330735 @cryptostarter9 @NovakGOATovic Let me help you out here, Rhonda. The Australian Government makes laws pertaining to Australia. If other countries are dumb enough to let ANY Covid positive athletes compete, it says more about the leaders and citizens of those countries, wouldn’t you agree? They don’t care.💰😉	715538526	1.432094006817837e+18	1.5958168307233219e+18	['1432094006817837063', '1392828679076601859', '154005831']		
1596509891098824712	@RyanWard76 @MarkWarner The biggest problem is the fact you have 1/2 million homeless in America in any given night yet a social worker’s job is to meet the basic needs of struggling humans… you will find more often than not the mental health providers you are seeing are social workers who have less	1035729387671498752	1739628722.0	1.5955595918526095e+18	['1739628722', '7429102']		
1596509891346432006	RT @AbduwelA: The #protestinUrumqi, protesters are still walking at the streets. They are demanding to cancel lockdown, they are walking ou…	1178145386323574785			['1076925599074172928']	1.5962691258186179e+18	
1596509891921051648	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	6266142			['19111511']	1.5958215992189747e+18	
1596509892109430784	RT @Justice_forum: Previously sentenced to 10yrs in 2015 for raping an 18-yr-old girl, this immigrant barber shop owner is currently facing…	1397793044741689345			['491530957']	1.5962756892964004e+18	
1596509892218699776	@EstherKik2 @Elaquitanio @Irene_Cara Y’all anti vaxers are sick. Taking anyone passing as a gotcha moment. Seeing full well that post was from more then a year ago. We don’t know how she passed. But implying it was from a vaccine is reckless. RIP Irene Cara.	38364213	1.37294328254473e+18	1.596502362537218e+18	['1372943282544730118', '1464917891145469955', '71593066']		
1596509892415741954	@LPinky48 @DrPops3 But in U.K. they can’t, because following the law is enough of a defence for the employer, and there is no law protecting people from covid now	1228790706443038720	1.2456941877623112e+18	1.5963754578631148e+18	['1245694187762311169', '1099522514366001152']		
1596509892810100736	"@WMTWTV Covid is the ""pandemic of the vaccinated"". I worry about all the sheep that followed one person, Anthony fauci for their medical decisions."	1586114418621964288	23085284.0	1.59620483456657e+18	['23085284']		
1596509894693093376	"RT @MyGineration: We are apparently paying £770,000 per day to store unusable PPE.
WHY?
if it's unusable WHY ARE WE STORING IT????"	1181877550185930752			['41312616']	1.5960629175893524e+18	
1596509894718459906	RT @MotherJones: Children across the country are suffering from respiratory syncytial virus and hospitals are struggling to find beds for t…	1386806724			['18510860']	1.5965040963909755e+18	
1596509894802567170	"@JustinTrudeau’s Canadian state, so quick to tyranny under the excuse of protecting the vulnerable from Covid, is actually only too willing to offer death as a primary care option. 

👇this is an excellent article from @SPJCaldwell on the most slippery of slopes. https://t.co/04wiFQU2k8"	1126570820334235649	14260960.0		['14260960', '1522134077293625344']		1.5949637196075377e+18
1596509895351992320	@tmnr427 @phyllispurdy7 @thevivafrei @francoislegault It speaks volumes about what he believes and about his judgment.  Peterson sat out the whole Covid show supposedly getting treated for benzodiazepine addiction.  He's a clinical psychologist, he should have known better.  Then he pops out cured and vaxxed ready to make money.	819228158071373824	1.5734319734015795e+18	1.5965056022467133e+18	['1573431973401579520', '1455311487971385346', '96906231', '260846506']		
1596509894697713670	Climbing and fed up to the covid neck , she he the people of China are fed up with communism , democracy is the same ,  most of the people across the earth have already been infected by communism, it is a depressing thing , it will loosen up and out , lockdowns are unnecessary. https://t.co/6c6YmkVgnG	1538465993944539136					
1596509896119574529	"RT @JamesBradleyCA: Joe Biden:

Shutdown the Keystone Pipeline which decreased our oil supply.

Opened the border to invasion during a “pan…"	913058320977727492			['1112724144427139072']	1.5961699164527002e+18	
1596509897117556736	RT @LibDemPatrick: Covid is just like a common cold though? Isn’t it?	28112665			['1332008826997002246']	1.596476585078653e+18	
1596509897234923520	China Xinjiang: Urumqi rocked by Covid lockdown protests after deadly fire https://t.co/tVLG7VlwbV	1241969125					
1596509897444757504	RT @AngelaRayner: The revelations about Tory peer Michelle Mone highlight a wider scandal - the illegal 'VIP Lane' and a £9bn write-off of…	883017886079516672			['222748037']	1.5958168438429164e+18	
1596509897717387270	Louisiana Attorney General: Fauci 'can't recall' details of his COVID-19 response | Just The News https://t.co/zf3DmUFfaL	293303772					
1596509897868611584	@ChitrakarSanam @suyogps The incubation centre was like a mini embassy. It had a nice restaurant and a casino too, visited by diplomats and burraucrats. It distributed Covid kits during lockdown and closed shortly after. Sth similar in Baudha, I am told.	10858992	493172839.0	1.596508658988331e+18	['493172839', '45524812']		
1596509897885044736	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	731134515205181440			['95092020']	1.5964838459933778e+18	
1596509898309009415	RT @elizavetaka: I would like to ask you to RT this. It’s something which just happened to my 41yo friend back in LA. Healthy, dynamic pers…	46042676			['16060054']	1.596387310920405e+18	
1596509898208325632	"How come .@ABDanielleSmith+.@AdrianaLaGrange aren't afraid of #PrestonManning 'working to establish an independent, citizen-led inquiry into Canada’s response to the COVID-19 pandemic'?
https://t.co/fwWbomQqe9
(#Manning's created #cdnpoli-incorp'd not-for-profit to finance it.) https://t.co/Bt1gdrVx1K"	381127623			['41514883', '508132071']		1.595912892230275e+18
1596509899093340160	RT @LPCO: @POTUS What about the workers fired for opposing your tyrannical vaccine mandates?	1518996164179288071			['19790393', '1349149096909668363']	1.596217971000496e+18	
1596509899588263938	"RT @AnteMedicus: Incredible but true:
Before the pandemic in 2019, the WHO published a comprehensive report on non-pharmaceutical measures…"	1067885896148635648			['1405218390537641989']	1.5181504189032735e+18	
1596509900804612098	@CongressmanRaja Time for congressional investigation into the Covid 19 outbreak and 2020, 2021 2022 voter fraud election too.	1569669181276311552	8.141790319564882e+17	1.595558060088492e+18	['814179031956488192']		
1596509900808470528	Lockdown Nazis? https://t.co/TS1gCHWd8n	30849514					1.2458802896431145e+18
1596509901538627584	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	139159502			['1480605339963863046']	1.596224436213932e+18	
1596509901588660225	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	1054279265745723392			['1400013985202704385']	1.5962239475359703e+18	
1596509902121611264	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1589792289903489025			['1477611148753391621']	1.5964764021778227e+18	
1596509902645633030	RT @TomTSEC: Fully vaxxed commission senior counsel Gabriel Poliquin has not returned to work as Judge Rouleau said he would.  He passed ou…	1217712231246454785			['2525149488']	1.5964827876951163e+18	
1596509903451226112	@szfehler @Reuters You think he died of Covid?	1001934244862676992	269094912.0	1.596509505495642e+18	['269094912', '1652541']		
1596509903514140673	RT @BK1870: Lockdowns target the working class	169336877			['1164186391892434947']	1.5960328999580467e+18	
1596509904159719426	RT @JohnDelury: There are specific, local reasons for protests breaking out in different parts of China, from Xinjiang to Henan to Guangdon…	1287635562			['14906658']	1.5964275241581568e+18	
1596509904923406336	RT @myrabatchelder: The fact we aren't even trying to make medical spaces safer. We aren't even trying to protect people at highest risk wh…	1478478194789466112			['87358629']	1.5963711602789048e+18	
1596509906705973248	RT @Hpendergast4: @wcbuecker @RonFilipkowski Some good news: my republican uncle was saying yesterday that trump has ruined the party and d…	19564326			['1230536132456255491', '3095991935', '1298372735383605249']	1.5961478205618586e+18	
