tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596458154002649088	@PaulSorrentino3 Waning is what the moon does. The vaccine DOESNT WORK!	1572951313952174082	1345940180.0	1.5964545654859407e+18	['1345940180']		
1596458155038232576	RT @DrVicFielding: How many elections do Labor have to win during the pandemic to prove to media that the public were broadly supportive of…	1240540986817654784			['139328853']	1.596456263780819e+18	
1596458155428528128	RT @urbanbarb: @eyejosh @JulianE95250219 @jeanid123 Have people forgotten the Hancock was in the thick of the PPE fraud?	871443925311135744			['826784984', '59305661', '1471933769049378827', '396011927']	1.5964394221526057e+18	
1596458156347240449	"RT @AngusMemes4: DANGER: ""Anti-Vaccine"" Thoughts are a Mental Illness Requiring ""Treatment"" https://t.co/yaWpntlRtm"	1401669068			['1499211739510054913']	1.5964554959798968e+18	
1596458157986807809	@Sigmund_Holtz Pay off medical bills due to long covid. Thank you for being so kind &amp; helping people in need. 💕	807424609091915776	1.530289111940186e+18	1.5960515253018993e+18	['1530289111940186112']		
1596458159002075137	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1097606789175173120			['900669223122472960']	1.5964504342854738e+18	
1596458159878836225	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	17693831			['337808606']	1.596242318792614e+18	
1596458160495427584	RT @usnational7: Covid’s not the flu eh? 👇🏻 https://t.co/1hjIiQTkno	807922013377589248			['870240427']	1.596272086506414e+18	
1596458161820794880	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	14987514			['19638752']	1.596239466779226e+18	
1596458161942450176	RT @Lear5Learning: #FMGs #fmg @PMOIndia @RahulGandhi @AmitShah @ndtv @aajtak @ravishndtv @UFbySamdishh @NMC_IND @medicaldialogs We #fmges t…	1563934532662808578			['1563934532662808578', '471741741', '3171712086', '1447949844', '37034483', '42606652', '47595335', '1484205128270123009', '1315714001268080640', '3246541758']	1.595695633813459e+18	
1596458162160562176	"RT @david_r_morgan: Amnesty for every single person who was handed a fine or imprisoned for breaking ""Lockdown"" rules. Full reimbursement,…"	1562000847139110916			['1108431749820882947']	1.5962024451890586e+18	
1596458162458075138	RT @cookjul: @louiseatkinso14 I voted against strike action. We were well looked after through covid, financially and other ways just not h…	1151563406752866304			['727992770', '609421626']	1.5964323716281958e+18	
1596458163879960577	"RT @PlaguePoems: When I hear him say
during the pandemic 
in the past tense
I no longer bother replying 
that we are still
during the pande…"	3581455036			['1239574229403799555']	1.5962406486249718e+18	
1596458163863433218	RT @ruskin147: More eye popping details about the @MichelleMone PPE affair in the @FT - she told HSBC she had nothing to do with PPE Medpro…	19665414			['1294741', '58432995', '18949452']	1.5964580602557358e+18	
1596458165360640001	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	2485723196			['1024352074048434177']	1.5964475468301066e+18	
1596458165381595137	Mine would include not ripping off frontline workers with defective PPE so I could make a right dirty profit. You? Oh, wait… https://t.co/4WrDG8xltY	1341282249354973184					1.479485636235174e+18
1596458165784416256	RT @jenniferzeng97: Silent anger and agony of a #Uighur living under #CCP’s ruthless #covid #lockdown and persecution. https://t.co/wkW5kZB…	1491630919706284037			['2313027666']	1.596317312625234e+18	
1596458165989789696	Thread 👍👇 https://t.co/PsOX4y8JMc	110213805					1.5958698356233748e+18
1596458167269195781	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	1371533038425890824			['975200486']	1.5964569439329567e+18	
1596458168959127557	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	1518885262423740418			['975200486']	1.5964569439329567e+18	
1596458171459112960	RT @mkrivich: Age Discrimination in Hiring – Healthcare’s Dirty Little Secret #agediscriminaton #olderworker #employment #talent #healthcar…	40591485			['25846227']	1.5964581496864276e+18	
1596458173564870657	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	3080697691			['2163723997']	1.5962960706858967e+18	
1596458173946548224	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1463804083660279813			['2163723997']	1.5962960706858967e+18	
1596458175569727488	@LayahHeilpern Didn't do enough  research  and you still get covid with vaccines	1519080928013918210	455937214.0	1.5961360820680827e+18	['455937214']		
1596458175636676608	RT @RaggedTP: Always said ‘Partygate’ was a media distraction from the great £400 Billion PPE/ Track and Trace/ Furlough swindle of taxpaye…	1471413636870647817			['939673452763639811']	1.5961421956140933e+18	
