tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596465548057100289	China Xinjiang: Urumqi rocked by Covid lockdown protests after deadly fire https://t.co/7zFwk7UIMP	993199573286834176					
1596465549189709826	they would've come here if not for fuckass covid	1569994131510038528	1.5699941315100385e+18	1.5964655464340808e+18			
1596465549458169856	Canadian research quantifies pandemic-provoked depression #CanadianHealth #HealthyCanadians #CanadianLife [Video] https://t.co/T8uYn7ZALL	1564809868435144704					
1596465549655302144	RT @SueSuezep: David Conn is the Guardian's investigations correspondent. Without his investigation the fact that Tory peer Michelle Mone s…	1551994398			1.5964390465319977e+18	['1539378523']	
1596465550544310273	"RT @TheLogicalBloke: Scottish govt spends £20m on what they're elected to do, &amp; it fills media/social media as bad

Scottish Tory peer (&amp; f…"	2780346221			1.59646413841007e+18	['1247911956385841154']	
1596465550586175488	RT @PeterSweden7: ▪️Norwegian doctors are sounding the alarm about a mysterious rise in patients and excess mortality. And it's not covid.…	146228197			1.5896005175711089e+18	['707231479047315456']	
1596465550724849664	@ScotInDortmund It’s simply incredible that some saw a pandemic as a route to making cash.  It’s also incredible that a procurement team would award large contracts to people with no experience whatsoever in PPE delivery.  One wonders what pressure they came under to do it.  Frankly it’s obscene	79697961	3400011503.0	1.5964644920110326e+18		['3400011503']	
1596465551206932480	RT @RhonddaBryant: I hope every Tory mp who has gone on air to defend these contracts will demand the money is given back and the authoriti…	1105513179961008130			1.5957855412026163e+18	['20995648']	
1596465552318672896	RT @SunderlandLolly: I've signed. Have you?	1317920957344993280			1.5964639495658865e+18	['706171767295967233']	
1596465552926867456	"RT @hicksyalex: Petition: Launch a Public Inquiry into the approval process for covid-19 vaccines https://t.co/uR2rKm6PrI
4k, 40% to a gove…"	1368261041608658950			1.59646351826577e+18	['1347792909312139266']	
1596465552784265216	@karamballes I am  a Covid Avoider and proud of it, though it gets steadily more difficult with all the Covid fatigue, carelessness and plain stupidity around.  #CovidIsNotOver	1894444742	1283900598.0	1.5958129458748948e+18		['1283900598']	
1596465553043955712	Boo, honey bunch! I have a soft spot for your quarantine bread. The rain drops are stupendous! My doggy, Bill is teaching me how to be a better person! Bye-bye, butterfly!	1400566843379798020					
1596465553299865600	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1497365033176780802			1.5960601631230648e+18	['1374317368361447434']	
1596465553350197248	48 hours ago, I was just starting to feel the first signs of being unwell with one of the worst bugs I've had in years (other than #COVID). This morning, I finally feel almost back to normal!	141952999					
1596465554553872384	RT @LUNCDAO: Been having some problems at home lately, which has distracted me from my work on $LUNC. 4 of my 7 children have been skipping…	1524997770209378304			1.5964648903568507e+18	['1471279207095406595']	
1596465554965278722	RT @blackops_spy: Jacinta Allen is on fire right now on ABC absolutely schooling an entire panel of political journalists on what just happ…	1576769729645060099			1.5964622035821527e+18	['723479570435837952']	
1596465556873306113	"RT @noitzynome: MIDZYVILLE LOCKDOWN STARTS TONIGHT 📢📢📢

TO DO LIST:

- Download voting apps and start collecting hearts, beats, and votes
-…"	1512082464428068873			1.5964610115987087e+18	['1480883222641016838']	
1596465557569929216	"RT @jenniferzeng97: “If we must die, you die together with us! “ “End the #lockdown!”
In #Urumqi #Xinjiang, angry people surrounded the gov…"	32270993			1.5963500278904095e+18	['2313027666']	
1596465559117639681	RT @Doctor_I_am_The: Growing research about how Covid vaccines affect menstruation points to a big oversight in trials https://t.co/L5SJ29T…	1324316313972592642			1.596151674779095e+18	['1178805312679071745']	
1596465559377686528	"RT @MyGineration: We are apparently paying £770,000 per day to store unusable PPE.
WHY?
if it's unusable WHY ARE WE STORING IT????"	2822524659			1.5960629175893524e+18	['41312616']	
1596465561038639108	RT @JonDoe94015373: @spiderfarmerled Avoid @spiderfarmerled like covid they dont honour the 5 year warranty not even less than 1 year. Was…	1562100896896614401			1.596464795590529e+18	['1562100896896614401', '709354175486779396', '709354175486779396']	
1596465561260916737	@Eric_Schmitt In the world’s first large-scale randomized controlled trial on masking and Covid-19, EGC affiliate Mushfiq Mobarak and coauthors from Innovations for Poverty Action and other organizations demonstrated that getting people to wear masks reduces community infection.	878683591374458880	101852818.0	1.596193593785475e+18		['101852818']	
