tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596484391538040834	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1556446817583251459		1.5962733268756316e+18	['94784682']	
1596484392494370816	RT @KatieMowse: I raised this with my mum’s GP, as she was getting lots of links sent to her (not smart) phone to book flu and Covid jabs-…	158785266		1.5964800571948114e+18	['213783300']	
1596484391781662720	"@jakeshieldsajj @andreasR2174_B @ChristinaN3 @Drakarys_now @brat_florida @RuediHug2 @AspergiaV @DarthVa71035945 @Nanaki_XIIIR @PippiLangstrump @Sakura22616343 @roter_0ktober @Schorti_ @ElaGebi @Ine_327 @heikelste @Kvetaist @GanserIsabell @madameboes @shlomo_is @IngenieurPepe @LouisaNapolina #rip #restinpeace #DiedSuddenly #italy 
https://t.co/Snff6pD2tC
🇮🇹 ❤️‍🩹Cassinetta di Lugagnano: The 34-year-old teacher Greta Caccialanza, mother of a small child, has died unexpectedly after a sudden medical emergency. She had made her Covid ""vaccination"" public.
November 23, 2022 https://t.co/39oW1L8ruQ"	1367571262990606338	1.3675712629906063e+18		['80233893', '1429230820963852292', '440309171', '1241497988423454720', '1319755981564293120', '1188709364837879808', '1177933578635751424', '1100522194042540032', '1466706642599387139', '1081295276802035712', '1242018044236496905', '1572638971078889473', '1453810165602467843', '4735121836', '1916322571', '1211189560090058752', '1518821323631480832', '4220916513', '1445497263321542662', '1434984408474337281', '1231820919053725696', '1314932766967042048']	1.596478351849685e+18
1596484393337761792	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1255781589545447426		1.5964351920208773e+18	['1552407495255199745']	
1596484394419720192	RT @terrychristian: Negative effect of Btexit even 3 years ago pre Covid 19 pre Ukraine war. Even more money has since disappeared from UK…	1434920431320977410		1.5964750835220152e+18	['18063173']	
1596484394654765058	RT @wsbgnl: Must be hesitancy or refusal or fatigue behind the low uptake of boosters, and definitely not anything to do with the minimizin…	1571598703797878785		1.5964820480549233e+18	['1143908639876485120']	
1596484395329691649	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	17808423		1.5964838459933778e+18	['95092020']	
1596484395375919107	RT @mynamesnotgordy: Listening to the lawyer read the statements of people who supported the Occupiers in Ottawa makes me finally realize t…	1368162099961225217		1.5962237655027794e+18	['3972562461']	
1596484395850174464	"RT @Mike_Honey_: @TRyanGregory I added a trend line (linear regression) to my charts that present the same dataset - here's Canada.

World…"	146282985		1.596476170065019e+18	['457363340', '151257881']	
1596484397053591552	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	138890465		1.5962430017347502e+18	['28197128']	
