tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596401402703941632	@swiffgroup @sportsguru1011 @BleacherReport Clear how? The government is completely at a loss as to how to get out of COVID Zero. It's a complete mess.	1520190471867355139	1.5704559808606536e+18	1.5963978531271844e+18	['1570455980860653576', '1515323955070054407', '890891']		
1596401403735392256	@POTUS Too bad your anti-science COVID-denial policies against your promises to #followscience have crippled 30 million Americans with #LongCovid. So, you're only something like 25 million in the hole, here. And, truthfully, they'd rather have their health than being monetized.	37460883	1.3491490969096684e+18	1.5962398059264983e+18	['1349149096909668363']		
1596401403865759744	@BreesAnna I think you need to define truther. To me it’s anyone who doesn’t believe the mainstream account of an event. That implies they ask questions. I didn’t believe in lockdowns since day one, asked why don’t we lockdown the sick and not the healthy? I’m still waiting for my answers.	3345247600	7.027980543579095e+17	1.5961716565689672e+18	['702798054357909504']		
1596401404805255168	Who can't wait? https://t.co/z6UXp9JzKY	26277130				1.5962539207241236e+18	
1596401404956246018	@MatthewDonald64 @ScottWamplerRIP Streaming doesn’t make money on big budget movies, the pandemic proved it for anyone who didn’t think that before	1361228230502600706	1077795289.0	1.59629127739784e+18	['1077795289', '726682363']		
1596401406172438528	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	121548648			['914281548']		1.5962645831231447e+18
1596401407132946432	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	198889236			['856010760']		1.5953679300275118e+18
1596401408156536832	RT @JonesHowdareyou: Disappointing to hear Ben Knight on ABC warking on about how Daniel Andrews is hated b/c of how he handled the pandemi…	1052354553750814720			['198296897']		1.596394333175173e+18
1596401407803809792	RT @sanjaysherpurya: My friend Madhur Bhandarkar is producer&amp; Director I am glad to be his personal invitee in the screening of his movie I…	1538706186211835904			['1141605412648574976']		1.5961740133821645e+18
1596401409960071168	RT @stickymeringue: @Jac061272 @Hellknows1 @SusanHa35266766 That’s absolutely true and if Dan hadn’t stood his ground and taken proactive s…	1443378761538310144			['630679523', '1446348353944502273', '1368924115986378752', '1112966736582602752']		1.5963038413596426e+18
1596401410974912513	"RT @AronGahagan: Bring back @roadtoserfdom3 - author of perhaps the greatest tweet in the past two years

""They're not vaccines, they're ex…"	1434265772994482181			['15017000', '704181782921486336']		1.5963326035354255e+18
1596401411885076480	Hmmm so what now https://t.co/dNO76Yz6HL	1417651494				1.5963771536956703e+18	
1596401412669599744	RT @BigBadDenis: Tasmania is re-recommending masks in indoor settings as COVID hospitalisations rise and new cases exceed the national aver…	1452766056838172673			['1065397059262414848']		1.5963505874146222e+18
1596401414536048640	RT @Justice_forum: Previously sentenced to 10yrs in 2015 for raping an 18-yr-old girl, this immigrant barber shop owner is currently facing…	95887243			['491530957']		1.5962756892964004e+18
1596401417480458240	RT @BOConnorMP: Victorian Labor &amp; @DanielAndrewsMP have continued to deliver for Victorians. During the pandemic it made the hard decisions…	1503600223779958784			['611598902', '228535666']		1.5962639018760602e+18
1596401419615174658	RT @willtravers: 3/3 Final report from #CITESCoP19 Can we do better for communities and what about the next #pandemic ? @GabyRoslin @fishve…	3396116080			['100188103', '38201243']		1.596280936362025e+18
1596401420705861633	"RT @getnorthern: The Michelle Mone PPE £27m scandal *alone* should bring down this government.

So should the excess deaths, the theft of p…"	4826943161			['3202465678']		1.595722754598355e+18
1596401420718276610	RT @steve_hanke: In Ürümqi, capital of the Xinjiang Uyghur, 10 people BURNED ALIVE in a high-rise fire. Due to China’s COMMUNIST lock down…	3114115281			['863527548']		1.5963208361427272e+18
1596401421825572865	RT @hughes_onair: Dear @NAkufoAddo and @MBawumia, I enjoyed my special sky train ride from home to work this morning. The government deserv…	1117442011			['4805587601', '247217109', '540485502']		1.596054931622056e+18
1596401421150085121	After a year, omicron still driving COVID surges and worries | My comments with ⁦@AP⁩ in the US “the single most impactful thing you can do to protect yourself and family is to get your bivalent booster”  https://t.co/zUcoY5Kqu3	593289567			['51241574']		
1596401422106402817	Over Thanksgiving, please consider that If you test positive for COVID-19 need to be careful with turkey is not washed. Find out more at .@usdafoodsafety	1244816703676006402			['20436059']		
1596401423805288448	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	3981050363			['755135678422327296']		1.5960426335535186e+18
1596401423465562113	"now I need sex
 👉 https://t.co/Cn8GXCyVEg 👈 
#sehra #grunge #gesundesneuesjahr #southcarolinabeaches #workfromhome https://t.co/ydMTAld4WM"	1590157801015607296					
1596401425026027523	"RT @fascinatorfun: Death of a 5 yr old boy for want of a hospital bed: Severe tonsillitis turned to pneumonia and organ failure.

""The NHS…"	741677155214561280			['282914879']		1.59630239606152e+18
1596401427483852800	RT @JamesMelville: Will all the lockdown fanatics who screamed “save granny” now do the same when granny can’t afford to heat her house dur…	1328913055560896513			['20675681']		1.5960741694013194e+18
1596401427676626944	"RT @uytimes: (1): A large scale protest broke out in Urumqi against the strict lockdown following the death of 44 Uyghurs in a fire. 
Accor…"	1347898616183218185			['1277982133772906504']		1.5961921025550828e+18
1596401428704133120	"RT @visegrad24: China reports 35,183 new infections today, the biggest one-day increase on record.

Lockdown-policies are returning to many…"	3776460917			['1222773302441148416']		1.59638362992375e+18
1596401428716834817	@jacobsaces1 @ElijahSchaffer You miss the plot... Am trying to point out the hypocrisy not the intention... I was never locked down because I moved around when it was actually lockdown in my country.... I know they are lying .	1590284260304424960	1.1033062661793341e+18	1.5964010700830351e+18	['1103306266179334145', '350822109']		
1596401428217856002	"Gender-Based Violence is a global pandemic that affects 1 in 3 women in their lifetime. 

It has physical, economic and psychological consequences on women and girls, preventing their full and equal participation in society. 

#16DaysOfActivism #GBV #16DaysOfActivismAgainstGBV https://t.co/WpnxbjJPuN"	1389583574425350151					
1596401429224124416	RT @DhawanPrasant: Tyrannical enforcement of China's Zero COVID policy https://t.co/kZs7DSOiUn	1516117078167601156			['1506832929388843010']		1.5896632751257068e+18
1596401431237787649	RT @nulasuchet: The Guardian-leaked documents indicated that Mone +her children secretly received £29m from the profits on these contracts-…	860060448888156163			['824539674588770305']		1.5963931628427264e+18
1596401431824986112	"RT @DavidParsley50: EXCLUSIVE: Bird flu: UK tests working vaccine should avian influenza mutate to cause mass human infection.
https://t.co…"	174151902			['2733830544']		1.5961722445598802e+18
1596401432566980608	"RT @MeetJess: Long COVID could be leading to a wave of erectile dysfunction as the pandemic invades our sex lives

We don't have all the da…"	572282251			['312412918']		1.5963232734402068e+18
1596401433448165377	"RT @NewsHour: New COVID-19 cases and deaths are up from two weeks earlier. 

Yet, a fifth of the U.S. population hasn’t been vaccinated, mo…"	1362125810539266048			['14437914']		1.5962624775533486e+18
1596401434060521472	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1586475544505466881			['909879719734251521']		1.59588428128888e+18
1596401435310460928	RT @drclairetaylor: 13/ It is absolute torture to know what Covid does to the blood vessels, to know what it does to the immune system, to…	901372671505694720			['1513942742715584520']		1.5952441200370688e+18
1596401436203814913	RT @AdoptionsUk: Please retweet, with animal shelters across the UK full due to the cost of living crisis and end of lockdown, please consi…	817978490			['1231514832479948802']		1.596075078890193e+18
1596401436623269888	RT @riseupandresist: NSW 🇦🇺 The Covid inquiry gets Truth Bombed 💣Watch as a man spectacularily interrupts and directs this message at CHP K…	108450607			['1412196388796960776']		1.5963931136096543e+18
1596401436782624768	Thank you to KRI@UNSW for organising an excellent event https://t.co/WTHbk6yvob	784585164680724480					
1596401438716223488	RT @TRyanGregory: How could COVID be involved in the pediatric health crisis resulting from a surge in RSV and flu in various places (Canad…	1392484631933505537			['151257881']		1.5958961975872717e+18
1596401439030808576	"Can the experimental mRNA-based flu vaccine be a game-changer?
It seems so, at least for now in mice

@HelenBranswell @statnews @ScienceMagazine #vaccine #Science #MedTwitter #flu 
https://t.co/bGLpBIOBkI"	2798480350			['28838219', '3290364847', '32372834']		
1596401439458267139	@LayahHeilpern Didn't ever trust the vaccine. Also I had Covid 2 times now and I'm still living! I also know people that have been vaccinated and use a mask all the time and still have Covid bad. So to me it just doesn't work. Or it was made and push out for other reasons.	1585848878900908032	455937214.0	1.5961360820680827e+18	['455937214']		
1596401440590770176	RT @GTS206: @RachelBitecofer @RoigFranzia @washingtonpost “The Trump Effect” aka consequences of your choice to work for a fascist who lied…	1270885882355085312			['369096284', '764187379', '371800458', '2467791']		1.5962160217022792e+18
1596401440502992898	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1519396050192281602			['1374317368361447434']		1.5960601631230648e+18
1596401441278947328	@Karaisbiggay @bfs453 @priyyanka_ Lots of false negatives with the new covid variants	35656302	1177259816.0	1.5963530600620073e+18	['1177259816', '1498053376977911810', '1151278712685572096']		
1596401441718947840	"#GujaratKiBaat
During the COVID-19 pandemic, the Government of Gujarat ensured the successful implementation of the massive vaccination drive wherein numerous citizens were administered doses free of cost.
via NaMo App"	866161090048163840					
1596401441819996161	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1584349016170680321			['36134346']		1.596216988145025e+18
1596401442583187456	RT @VernonForGA: After a grilling deposition, now the chief Covid liar &amp; engineer who single handedly brought this country to its economic…	3127709360			['900021957424447488']		1.5962939738402202e+18
1596401443271217153	RT @TGTM_Official: Xinjiang Urumqi residential building fire, the last words of the victims on the 16th floor before they were burned to de…	2572960500			['1500639956737597442']		1.596161933937234e+18
1596401443359297537	RT @KariSoo1: The number of #American companies with regional headquarters in #HK dropped below mainland Chinese firms for the first time i…	18716325			['785889587767816193']		1.5959998741679964e+18
1596401446601097216	"RT @hanabelIe: Me asking about how KJ handle vaccine roll-out and buat mega ppv 

KJ bootlicker = kita manusia buat salah"	219472090			['597508123']		1.5963603338827203e+18
1596401446639091712	@Therealroman863 Everyone lived in that complex too lol bored asf during quarantine	238253523	1.1586189790758625e+18	1.5964012410636534e+18	['1158618979075862529']		
1596401446978723840	RT @Independent: After a year, omicron still driving COVID surges and worries https://t.co/gMR1w0t3ga	493329438			['16973333']		1.5963132979884278e+18
1596401447440384000	RT @BreamoreBoy: @13sarahmurphy They made their hay while the sun was shining on them, especially those lucrative PPE contracts via the ill…	4877144999			['1108533764886618112', '1158193640']		1.5962191460643471e+18
1596401447503302659	RT @spectatorindex: BREAKING: China reports over 35,000 new daily coronavirus cases, a record for the country.	1272142130539040768			['1626294277']		1.5963771536956703e+18
1596401448639676416	"RT @kentish_made: Tomorrow's @guardian 
@MichelleMone did blatantly lied about her involvement in the VIP Covid Lane and having received an…"	867784168947630080			['2980435755', '87818409', '58432995']		1.5955381595843052e+18
1596401448836747264	RT @DelanoSquires: You’d think a state health department would know men don’t lactate. Also, don’t miss the significance of the image. Wash…	1319853327430156288			['155344732']		1.5963813995227095e+18
1596401450477039616	RT @Reflect10709909: Even after the pandemic calms down, I'm going to still feel this special type of lonely for the rest of my life knowin…	190523983			['1483864465011625988']		1.5963068662121513e+18
1596401451471081475	"RT @jenniferzeng97: In #Shanghai city tonight, people also started to protest against the #covid #lockdown 
#CCPChina https://t.co/ZiRDKvFC…"	1359481236			['2313027666']		1.5962977873810964e+18
1596401451676610561	"@JasonKean4 @ChronisKod @Yanarta_Min @LayahHeilpern But the experts do. At least they do way more than us even if current studies only seem to scratch the surface. 

It may take centuries to fully understand mRNA vaccines but as iterated, we have approximate statistical data. It’s important too look the frequency of side effects."	83564889	1.071292509899223e+18	1.5963895516431032e+18	['1071292509899223041', '1453653243247083523', '1131202066595164162', '455937214']		
1596401451764486144	Abp. Viganò: The COVID pandemic farce served as a trial balloon for the New World Order - LifeSite https://t.co/SJR8eScF2C	1431793813					
1596401452242833408	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	28485976			['337808606']		1.596151300798165e+18
1596401453374898176	"RT @Kafwen1: Lisa Neville on Sky News ...totally backing VicPol's actions of violence on the public during lockdown..
What a effing piece o…"	1569262281665683456			['1123474291515957255']		1.5963962985585295e+18
1596401454201200642	RT @Justice78602373: 📌What happened between Mt Blanc and Cooper that the ambulance took hours instead of 40 minutes to reach the hospital d…	1282712270959599632			['1285909049943289856']		1.5963301161408348e+18
1596401454839132162	"RT @CMO_England: The 'flu season has started with hospital admissions rising, especially in children and the elderly. 

If you are eligible…"	216514255			['1178622443814084608']		1.5961197690020045e+18
1596401455182880769	"India: Hindus join Christ the King processions for 'Jesus was different from other kings' 
In many Indian dioceses, post-pandemic processions for the feast of Christ the King showed a different face than that of...
https://t.co/xZmE2X3oAH
#Asia #Newsdesk... https://t.co/BxDsLCXqfb"	2828579059					
1596401456999174144	RT @VernonForGA: Watch him do same moon walk when he goes before a now controlled republican house during congressional hearings in 2023 on…	3127709360			['900021957424447488']		1.596294888781398e+18
1596401458056159232	"RT @JimHawk67327371: IRONY 101

The main thing we learned from Covid is how many people are willing, even anxious,  to do exactly what the…"	259960795			['1014590611540676609']		1.5962101851895685e+18
1596401458483601408	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1586086565062885376			['611986351']		1.5961710505467617e+18
1596401458622103552	"RT @dontwantadothis: @coniinthegarden Dr. Aileen Marty, infectious disease expert
Florida International University 
1:27 in to the video
Re…"	1360654803274256390			['1184221955769229312', '2154110792']		1.596219070063706e+18
1596401460509831169	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1526371192558321665			['1577761560394665984']		1.596231410502738e+18
1596401462392807424	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	790287205			['69080476', '18949452']		1.5962523413840118e+18
1596401464058187776	"@AussieSteve6 1st,2nd shot started in Feb21
3rd shot after 6months,the greatest global protection should be around Sept-Dec21.Mass population has the highest antibody level.

conclude from curve,at the greatest protection,death rised more sharply&gt;&gt;vaccine failed/fake;herd immunity is fake."	1214376688068358145	1.2143766880683581e+18	1.596390569760084e+18	['1535204325966086144']		
1596401464204996610	RT @LegendaryEnergy: BREAKING: The Washington Post now admits it’s not a pandemic of the unvaccinated &amp; vaccinated people make up a majorit…	1518679461268500486			['226194552']		1.5954667466845266e+18
1596401464498622469	"RT @songpinganq: Henan province Ningling county

These two ( three ) men had already spent 21 days in this quarantine camp, but the securit…"	897157166			['1374317368361447434']		1.5410446022195978e+18
1596401464921948160	"RT @ChirpyChet: Saturday 26th November is #ToriesOut142

Yet another allegation against Dominic Raab &amp; No Integrity Sunak continues to stan…"	714030234			['1494799852571607040']		1.5962926526929592e+18
