tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596345015050985473	@ProudElephantUS I got 3 jabs and still got covid 😅	1301279704456994816	810055220.0	1.5962512553320817e+18	['810055220']		
1596345015449501697	Me cyaa even program and me waa rude to you. $60k, bredda?? https://t.co/en2lJjfNtT	736352870828675072				1.5959591606754386e+18	
1596345016489840641	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1522649727061438465			['15392486']		1.5960706938208297e+18
1596345016632451079	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1570105926815813632			['806344552718045184']		1.5962870273011876e+18
1596345016531689474	@lexfridman Wrong. In 2019, USA was crushing.  Energy independence, middle income families more properous (across racial spectrum), regulatory stranglehold lessening, and freedom breaking out.  Then late 2019, Covid-19 unleashed. Patients diverted into nursing homes. Therapeutics attacked.	1521298466575687680	427089628.0	1.596343287870374e+18	['427089628']		
1596345016821039105	RT @AmberMay2021: @1goodtern I realized after my second infection that Covid was going after whatever weakness it could find. It was heavil…	232746931			['59688310', '960817018193764352']		1.5961078391349248e+18
1596345017693798400	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1586907486099017730			['337808606']		1.596242318792614e+18
1596345020227137536	RT @kerpen: Related question: why hasn't even one of the thousand people who have interviewed Fauci asked why NIH only recommends seniors t…	1343148028467806209			['6724252']		1.5955766917574042e+18
1596345020831133696	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1504799594403799041			['806344552718045184']		1.5962870273011876e+18
1596345022248587264	@TheRealKeean @doc_turek Perhaps the “conspiracy theorist “ is now within the realm of the pro-vaccine crowd.	758872259675115520	961134787.0	1.596286679387865e+18	['961134787', '1261451752513077250']		
1596345022395600897	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	399219536			['101852818']		1.5961731857830707e+18
1596345022903115776	Give it 2 weeks and they will try to stop Christmas... https://t.co/QCAKdNZhE0	1586070724950859778				1.5963102728805745e+18	
1596345023502897158	RT @baroque_bitch: since this is on my mind – you don’t need to have a health condition to “justify” avoiding COVID. maintaining your healt…	1049117257870266369			['950269548766179328']		1.5962439314861302e+18
1596345023531864064	RT @kevinhaddad08: Since they’ve acknowledged already that the Wuhan Virus is killing more vaccinated people than the unvaccinated why are…	1526911534890221568			['267595237']		1.5958788508392038e+18
1596345024043634688	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	730202087603064832			['267695291']		1.5962472807129825e+18
1596345025574490113	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	987730598			['29420301']		1.5963218756130857e+18
1596345026023415808	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1576039948649635842			['337808606']		1.596242318792614e+18
1596345026547953664	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1489701852354682880			['36134346']		1.596216988145025e+18
1596345026677571585	RT @NFSC999: A woman in Guangdong province, China, who was diagnosed with acute leukemia after her third dose of SINOVAC vaccine, realized…	1348977158539137025			['1513669096268726273']		1.5962425622010552e+18
1596345027570987008	@nicoleperlroth @DanaGoldstein This story exactly! OG Covid resulting in COVID pneumonia, sick as a dog pre-vaccine. Now a crazy wonderful 2yo. Get well soon💜	2826102298	13404292.0	1.5962487251558523e+18	['13404292', '15335662']		
1596345029009997824	Alert 🚨 Alert 🚨 Alert ‼️ Alert 🔔 #COVID is surging world wide https://t.co/31ph8JJshp	1108024393941184514					
1596345029328777216	RT @jeffgilchrist: A study looked at PET brain scans of 7 children with Long COVID and compared them to 21 pediatric controls, 35 adults pa…	1542684225391845380			['17977404']		1.5819634354572e+18
1596345030809378816	A way to proceed with large scale election fraud. https://t.co/ZoJwgjsLuU	1439901326780076032				1.59624897405875e+18	
1596345031082004480	"RT @DrJohnB2: Vaccine-induced immune thrombocytopenia and thrombosis syndrome after #Covidvaccination: https://t.co/bEwqFTCT4Y

""Four month…"	1591588072545783809			['1400013985202704385']		1.596214137763373e+18
1596345031417556992	"RT @MeetJess: We have to realize that 2019 life isn’t coming back. COVID will be with us for many years. 
« Living with it » for me means f…"	1866084140			['312412918']		1.5962674021359985e+18
1596345033279643648	"RT @MAKEnotMIKE: They're not ""Vaccine passports,"" they're movement licenses. It's not a vaccine, it's experimental gene therapy. ""Lockdown""…"	1655903604			['1548096309206257667']		1.5963237150544732e+18
1596345033409503232	"@nathaliejacoby1 Absolutely.

Would it suck? Yes. Would I be annoyed as hell? Yes.

Would I still wear it, though? Yes, because COVID fucking sucks."	38254445	1.2804787318748488e+18	1.5962491281406812e+18	['1280478731874848769']		
1596345033736990721	@LayahHeilpern I got covid in Nov 2020 before the clot shots came out. I believed in natural immunity and it worked for me.	1518684142883545088	455937214.0	1.5961360820680827e+18	['455937214']		
1596345034655563777	@Mohamme90939901 They’re saving he died of  bilateral pneumonia. So sad.	1586558693348450306	605621942.0	1.5919065287975567e+18	['605621942']		
1596345035494232064	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	4252503807			['823384899449212933']		1.5961385313022935e+18
1596345035670577152	"RT @Funkytown_01: Trudeau Denies Calling Unvaccinated Names

Prime Minister Justin Trudeau left viewers speechless when he announced that p…"	429599473			['1506887575587463169']		1.596318646204244e+18
1596345035800600576	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	987278238			['267695291']		1.5962472807129825e+18
1596345035821576193	RT @POTUS: This Thanksgiving, families gathered with the peace of mind that comes with knowing that – because of vaccines – they were prote…	146320806			['1349149096909668363']		1.5961869569787167e+18
1596345035880108034	"RT @SheilaGunnReid: Trudeau instead uses these people's comments to push for more vaccines. Clown

Chipiuk is hitting Trudeau with his name…"	1417281066377879559			['550250082']		1.5962241125440676e+18
1596345036341669888	"RT @DrAseemMalhotra: Launch a Public Inquiry into the approval process for covid-19 vaccines

We want the Government to launch a Public Inq…"	768553901096312832			['472777204']		1.5961530268884787e+18
1596345036194488320	Vaccines good. Research for this one began pre-COVID. https://t.co/u6gRNoCL8O	13227472				1.5961637509602714e+18	
1596345037981626369	"@Surrey_Atheist @JBurnsPT @Xennial79Boss @ColetteMandin If someone is going to pee on my face, I'd much rather be wearing a mask. 
And yes, they do help prevent viral transmission.
https://t.co/m7ovP2Pmfg"	757792020819615746	2836602981.0	1.5963196616035738e+18	['2836602981', '1374109817992806403', '1519140712356495361', '636649732']	1.5823793457627423e+18	
1596345038249725954	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1243928492024254464			['337808606']		1.596242318792614e+18
1596345038937751552	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1586053923340800001			['15392486']		1.5960706938208297e+18
1596345039143116800	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	1399258483418046464			['29420301']		1.5963218756130857e+18
1596345039470596097	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	730202087603064832			['833100331']		1.5961151268093993e+18
