tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596369772085936128	Had to go into work today, because I had a cold, and not covid…. Took everything and then some, to interact with people. :/	363134083					
1596369772140167174	@meredithmusing @Parambling @hodgetwins There was also a long period of time during the first parts of the pandemic where EVERYTHING was called a covid death. Remember for the longest time we had almost no deaths from flu? Point is can we rely on those early statistics to give us real accurate insight?	1518785192680472577	34592908.0	1.5963450477334036e+18	['34592908', '1436992097165344769', '18584875']		
1596369773293555712	This sums it up perfectly. That was just a classic movie going experience packed with happy people. I have not experienced that in years and can’t remember a non franchise film giving a crowd that sort of high ever. That was special. https://t.co/uIYkerZDf6	1442579550				1.5963054237282673e+18	
1596369775038705667	RT @Liz_Wheeler: Ontario doctors are instructed to medicate you if you don't want to take the COVID vaccine. More here: https://t.co/hBDcKu…	29889141			['264361128']		1.594814516948177e+18
1596369775160016896	"@sarahbeth345 @TheOGAllison They still push this. How many infants gave died of Covid 19...smh at these ""health 'experts'"""	1519520450371629057	1.3615407202516582e+18	1.5963126292569334e+18	['1361540720251658241', '28316190']		
1596369777101979648	The viruses are known to interfere with the circulation of other viruses. For example, there is evidence that the circulation of rhinovirus in the community interferes with and decreases the spread of seasonal and pandemic influenza viruses  1/ https://t.co/1wQcz5wHvc	86764977				1.5958695625320448e+18	
1596369778184167425	"Check out @rewardy_app where you can earn real money online by watching streams!

Sign up to Rewardy using my link to get started with a bonus!
https://t.co/YLM4cCMj6k

 #win #gift #card #steamwallet #deals #workfromhome #makemoneyonline"	1589922498816212992			['1413644659247783936']		
1596369779358859265	"@fuq_le wouldnt celebrate too quick, shes still there, just not mentioning specific names
poor thing had covid during her 12hr susp https://t.co/MhaNoIbYLy"	1499600977623908352	1.1202566217733775e+18	1.59630466883285e+18	['1120256621773377537']		
1596369780738387970	@FoxNews I knew this a long time ago. The masks are useless against viruses. An N95 mask protects down to 3 microns. Corona virus is .6 to 1.4 microns. That's like spraying water through a screen door.	828427039363436545	1367531.0	1.596295179870548e+18	['1367531']		
1596369781413842945	"RT @EricTopol: The molecular mechanism of #SARSCoV2 infection
https://t.co/zxLN8q66Rf
@ScienceMagazine highlighting the role of endosomes i…"	570985130			['86626845', '32372834']		1.5961661774995415e+18
1596369782525554689	"RT @backtolife_2023: ‘SafeBlood’ Hardliners Want to Set Up Unvaccinated Blood Banks
Medics say that growing numbers of people are asking fo…"	206517016			['1109532876310302721']		1.5932928977465754e+18
1596369782844313600	"@ndm0rpza @thephysicsgirl For the first 18 mos of the pandemic I was living in Italy and some Italian cooks who lost their senses of smell and taste began working on recovering.  Here is a recent story about one of them
https://t.co/XZt4vk0272"	3372909635	8.634933466559078e+17	1.59631093282492e+18	['863493346655907840', '529126022']		
1596369783318261761	"RT @NjbBari3: CT, MRI, functional MRI, blood tests, autopsy, protein studies (misfolding), gene studies…

I have seen evidence similar to A…"	1005248964			['881708118903726080']		1.5963557272447304e+18
1596369783192109056	"@DavidJoffe64 @RolandBakerIII I’d really like to know how well the control group is fairing in comparison to those with the promoted pharmaceutical therapy. Especially when the therapy came with a warning of “Important potential risks: Vaccine-associated enhanced disease (VAED)…""
https://t.co/2UYSouQK6r"	649113	1.4560086479772754e+18	1.5963616428071608e+18	['1456008647977275392', '1511475649071890435']		
1596369784232325121	RT @doritmi: Pro-tip: if you want to pretend that you're not anti-vaccine, don't celebrate the fact that more children are going to get mea…	20891314			['54886540']		1.5963409848197448e+18
1596369784681033736	"RT @DrJudyAMikovits: Please remember!

I am calling for a #moratorium on all #vaccines until the entire schedule is #safety tested!

#truth…"	1511893496877273098			['1251638956359385089']		1.5962046015852544e+18
