tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596540542795780096	This village is very close to the polish border which was heavily militarized prior to covid/war. There were checkpoints on roads that didn’t even cross the border, just passed too close for EU’s comfort. The strip of land between the fields here is the main road into town btw https://t.co/DRtIaUKcv3	1583859757168861184	1.5838597571688612e+18	1.5965405339248476e+18			
1596540544200892418	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	1195185813606125570			1.5962063842444698e+18	['88589013']	
1596540545005928451	RT @charles_mossman: It is alleged her husband invested £29million of ppe profits to her and her children! #ToryCorruption	2875517265			1.5965330912540344e+18	['1394672686366871556']	
1596540545144614913	@D_Blanchflower Surely they’re claiming back all the money they paid for unfit PPE. That will pay for it	88682979	564673621.0	1.5964878543679939e+18		['564673621']	
1596540545715011584	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	102832023			1.5965374492489564e+18	['3406938525']	
1596540545991864320	RT @jenniferzeng97: Silent protest against the #CCP’s bloody #ZeroCovid #lockdown at #Beijing Film Academy. https://t.co/7t61EN6iY1	1233927281141108736			1.5965376819994665e+18	['2313027666']	
1596540546100916225	"When the world is in danger 
What happends🤔
They lockdown everything 
And militairy steps in 
The war was over for it happend 😇🕊🌍🙏😘🤗"	1261329162423472128					
1596540546109304834	RT @GlennBBC: Labour questions PPE contract award and Baroness Mone links https://t.co/5M83knwmYw	1483889659138740224			1.59604300570982e+18	['126363977']	
1596540548155813888	RT @CauseShitShe40: @priyyanka_ I just got through the worst of it. Cough, congestion, no appetite. 2 negative COVID test. My problem is, I…	389817371			1.5962548511384535e+18	['1299501295016042496', '1151278712685572096']	
1596540548411981824	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1587522097030520832			1.5965374492489564e+18	['3406938525']	
1596540548487483397	RT @PeacockFlu: Over the past few months something interesting has happened with the evolution of SARS-CoV-2 - rather than discrete clonal(…	751615724649582593			1.5964926725538693e+18	['441328915']	
1596540548424568832	"RT @NMBewitched: Tonight, my last tweet is for the Pneumonia dogs of #NYCACC
My thoughts are with them

Those fighting to breathe in an old…"	1280863081			1.5963346868881367e+18	['939208429394051072']	
1596540548990525440	@ggronvall @K_G_Andersen Perhaps. Even so, the point is to extrapolate this to covid and it doesn't.	1343003788337143808	47430888.0	1.5965385366685614e+18		['47430888', '2887865951']	
1596540548781080577	"This is what they said would happen if we don’t tackle Covid or invest in healthcare. Makes me think of Timothée Chalamet saying there’s a whiff of societal collapse in the air.

👇🏻 Baby in Quebec with pneumonia and asthma can’t get into ER, can’t get meds, can’t get antibiotics. https://t.co/vE17SZnY97"	27842271					1.5959732350735852e+18
1596540549489909763	"RT @Writagal: Ten things to know today if you have Covid:
1.) Rest - rest as in inert, as in don’t move.
Don’t get off the couch, don’t eng…"	710406332			1.5962137948414525e+18	['231364919']	
1596540549602938880	RT @CarlDevitt: Petition: Remove indemnity from the manufacturers of covid-19 vaccines https://t.co/Gt3GICvsyQ	17780625			1.5965379009293558e+18	['864807148827660288']	
1596540546495184897	"CiS099
Dean Honer and The Supreme Vagabond Craftsman 
""FROGMAN""
02.12.2022

""The Frogman became unnervingly prescient with the outbreak of the Covid pandemic. The splits in society, Anti-Vax Vs Pro-Vax, Leave Vs Remain, and the fragility of a ""civilised"" society."" - DH https://t.co/juP7VG5FEV"	2780125949					
1596540549338890245	Tips For Avoiding Developing Allergies After Covid https://t.co/ZVUX4QPEeV https://t.co/IQEp212mNG	1022787014603800576					
1596540550135836672	@Tabbs_1 @RealJamesWoods I'm glad you didn't have any bad reactions but you will probably get covid multiple times.  I know personally 4 people who have gotten covid 4-5 times.  I had very mild symptoms and I never got one jab and I haven't been sick since.	1589215851944747010	1.379251406146732e+18	1.5965233884401787e+18		['1379251406146732032', '78523300']	
