tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596444972663742464	"Editor’s note: All photographs that feature this event were captured while strictly observing public health protocols and social distancing guidelines.

Photos by Jhanine Caoile and Raymund Francis Vicente"	61192003	61192003.0	1.596444784272384e+18			
1596444972961726471	RT @BenartyComputer: Bit odd to see that the Scottish government are spending less on Independence than Michelle Mone received as her share…	1403432583669690371			1.5960491292891587e+18	['142402006']	
1596444974211821570	RT @FoxNews: Court rejects San Diego school district's COVID vaccine mandate https://t.co/Fwlo8pRzpV	842085836481036289			1.59617945448917e+18	['1367531']	
1596444974954196992	RT @MeaghanBm: Being vaccinated against Covid does reduce the likelihood of Covid transmission.	1504998673561931784			1.588620991659475e+18	['1217463289950756871']	
1596444977562886144	"RT @SheffieldUnited: From humble beginnings to the biggest stage. 

The Senegalese striker takes us to the park he trained at during lockdo…"	1500936462375735296			1.596428548813648e+18	['63463538']	
1596444977969901569	@RealStephenKerr So what could Britain have done with the fraudulent PPE purchase money and dodgy contracts I wonder?	19418730	49236342.0	1.5961553278375322e+18		['49236342']	
1596444978565128193	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	114288654			1.5959211358325391e+18	['1358074263052439554']	
1596444979123326978	RT @ByrneLuc: @Boomerbabe3 @maosbot It's the long term and short term consequences that are an issue as well as SARS-CoV-2 being given as m…	4266989417			1.5961840814439997e+18	['525497511', '364240185', '2601869406']	
1596444979076874240	RT @badiucao: the density and scale of protests in China are totally unleashed by people‘s rage towards Beijing’s absurd and cruel zero-cov…	1565393881952305153			1.5962750181822505e+18	['267695291']	
1596444980276609026	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1522736246346469376			1.596231410502738e+18	['1577761560394665984']	
1596444980431945728	"RT @AparnaS32575139: Be a torch Bearer for hapless youth who lost their precious two attempts (2020 and 2021)🙏🏻
Mahasatyagraha 4 Covid Reli…"	1480753849010835457			1.5964404910586962e+18	['1315612807585427456']	
1596444980452917248	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	2347647398			1.5958477944677827e+18	['1549164560204038144']	
1596444980360380416	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	57003004			1.5959077993047654e+18	['1108431749820882947']	
1596444980884963328	@nnegi2122 @jenniferzeng97 The CCP is evil but more importantly it is also completely stupid. Note that the CCP is even mass testing fish for Covid19. It's not a conspiracy. They are just dumb, starting with the Chief Dumb, Xi.	1428188671140933638	1.5952978079375688e+18	1.5963419991203103e+18		['1595297807937568769', '2313027666']	
1596444981287211008	RT @BernieRandall8: Lady Mone is accused and still the Tories won’t come clean about PPE. What are they hiding? | Angela Rayner https://t.c…	744863280			1.596438814322565e+18	['1269967012471717894']	
1596444982105219073	"RT @PrisonPlanet: A Gallup poll has found that fewer than a third of Americans remain worried about COVID.

https://t.co/4OG7A34ld2"	1585895932540903424			1.596187559209599e+18	['18643437']	
1596444982617206784	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	981977040239853569			1.5964351920208773e+18	['1552407495255199745']	
1596444983136907264	He’s got a point, I got relentlessly spammed about making a vaccine appointment https://t.co/qpP4szvjtH	1328845592					1.5959213818578903e+18
1596444985334763520	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	137084884			1.5953679300275118e+18	['856010760']	
1596444985377062913	@AfricanArchives Anyone who still supports covid vaccine mandates would have supported the racist rules	34596198	808806102.0	1.5962266767484273e+18		['808806102']	
1596444987197120513	@JackCoul2 @majorsnuffy @AshaRangappa_ Florida, ranks sixth in the top 10. Recall how the Sunshine State’s decision to open itself relatively soon after the first lockdowns was derided as cruel and destructive. Gov. Ron DeSantis was called “Governor DeathSentence.” https://t.co/BQdLd6dhTf	1324225256140275715	1.3242252561402757e+18	1.596444847405437e+18		['1505292047443451905', '1279212883654647809', '510464011']	
1596444989042597893	understanding how all sides of the equation works is vital to making better places. @yadaUK is fab at forging that - a place for young architects &amp; developers to build knowledge &amp; relationships. A diary date and a great platform for your agendas @Muyiwa_Oki @n_shasore @BritProp https://t.co/m4KyQNy4zx	24410449				['785837860448571392', '1535679708825899009', '1355449345', '90911066']	1.596207778590331e+18
