tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596523096890040325	@IndianaCrosby It depends on which American but for certain not all Americans.  Some can't even handle the truth about vaccines and covid.	1431513164	1217268674.0	1.596508000067494e+18	['1217268674']		
1596523096961273856	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1052061964661387264			['78523300']	1.5965153365722767e+18	
1596523097099997185	RT @Aaron_Derfel: 5) Meanwhile, the #COVID pandemic that has so far killed at least 47,850 Canadians is still far from over, particularly i…	1231270345300160518			['161505969']	1.5963300594215854e+18	
1596523097083215874	Because it's always been the same thing...... https://t.co/eDi1Zmo6vk	448835049					1.596375035736109e+18
1596523097431023616	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1586790771977555968			['337808606']	1.596242318792614e+18	
1596523097200668672	Check out gavinni258's video! #TikTok https://t.co/nYztzECSy6 #apple should be ashamed! #zingjiang #china #iphone14 #protests #COVID19 🖕🏼	351115368					
1596523097511063552	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	1311960724529274880			['1374317368361447434']	1.5960601631230648e+18	
1596523097796259842	@ghostiefishv i did im just not feeling well (not covid) but ive been waking up 🤡	805500616575483908	417278420.0	1.596520374229164e+18	['417278420']		
1596523098169552896	You can’t force people to be nice. https://t.co/APleqGlZUf	2997431204					1.596239466779226e+18
1596523098572230656	RT @EDbN_org: kick off meeting https://t.co/EXI07Sz1CQ European Platform of Deafness, Hard of Hearing and Deafblindness meets again post-Co…	3292940979			['796050191979872260']	1.5960682399936307e+18	
1596523100048609281	RT @MsBlaireWhite: This year I’m thankful I wasn’t peer pressured into taking a vaccine that would have done literally nothing for me ❤️ ht…	702329917			['4316769252']	1.5959178113142252e+18	
1596523100060852224	@TheMarketDog @StealthQE4 Totally. Everyone was convinced that online shopping habits/mix changed ‘forever’ in pandemic but seem to be forgetting that now?	755498170658988036	1.295542454867751e+18	1.5965221035323146e+18	['1295542454867750912', '1127721862455230464']		
1596523100400914432	@KennWebster @RN549 Blind trust is never a good thing. I am amazed by the number of people who are blindly trusting big pharma that gave us the opioid epidemic and now mRNA vaccines.	1493899147	1.5148518814782382e+18	1.5965213978949222e+18	['1514851881478238213', '1029343963524816899']		
1596523100971175941	RT @thevivafrei: Virologist Dr. A Oveta Fuller, who was “instrumental in the emergency authorization of the COVID-19 vaccine” dies after “b…	1511709733446688779			['96906231']	1.5965126998607913e+18	
1596523101218824193	RT @PaulMitchell_AB: Alberta Premier Danielle Smith: “Anyone is welcome to wear a mask if they feel that that is the right choice for them,…	1492285936884846593			['1069697383829651456']	1.596355619619238e+18	
1596523101478584320	@RealJamesWoods As a registered nurse, I was mandated. I could have quit, but couldn’t afford to. All medications and vaccines have potential side effects, some deadly. It’s always about weighing the benefit over the risk. I got Covid anyway. It was like having the flu.	1489969639937429504	78523300.0	1.5965221787022991e+18	['78523300']		
1596523102623637507	"RT @LekauSehoana: The DRIP HEADQUARTERS. 

A Brand Built During COVID-19 https://t.co/Nv6NQUXIh2"	1312769861077143552			['266414720']	1.5961772521104384e+18	
1596523102791290880	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1583143016813977607			['1355721251180961792']	1.5965189075187794e+18	
1596523103001055232	"@Chesschick01 When they label the common cold virus that's been around forever as a new pandemic worse than the worstest flu ever and by that time I had already gone through the ""cold' December of 2019"	1519823118839152640	36134346.0	1.596216988145025e+18	['36134346']		
1596523103173197827	"RT @thevivafrei: George Clooney, proving that he is a better actor than he is a historian and critical thinker.

I would rather be smart th…"	2531256113			['96906231']	1.5965182250968924e+18	
1596523103290417158	@zombeeapokalips @MattsGottaNo Covid death rates went up after lockdowns were initiated. 801 deaths in one state alone due to poor quarantine decisions and the longest and toughest lockdown in the world bar China. That number doesn't incl increase in suicide. This year has been 17% increase in excess mortality	1503718902869594118	1241902722.0	1.5965131277340017e+18	['1241902722', '1536546697249185792']		
1596523103529488391	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	1104189659914162176			['3407247983']	1.5964444234825318e+18	
1596523103898992644	RT @Dylan_Housman: NEW: Emails reveal Fauci and associates were deeply concerned about COVID escaping from the Wuhan lab they had funded in…	831326741725458433			['2193399722']	1.5963047709142262e+18	
1596523104326586368	RT @TaylorLorenz: Paxlovid has *not* been widely available. It’s still extremely difficult to get, nearly impossible  for the millions with…	272641663			['208725869']	1.596076205845123e+18	
1596523105153077249	Covid making a comeback 🤦🏾‍♂️	37499219					
1596523105232769024	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1519094711029489664			['78523300']	1.5965221787022991e+18	
1596523106289741824	"RT @JoePinkstone: Strep A, which causes tonsillitis, scarlet fever and iGAS in severe cases, is on the rise

A child in Surrey sadly died o…"	60844015			['150380296']	1.5964726998782566e+18	
1596523106557988864	RT @sofiagastellu: @ABrokenBattery With no time, almost no hope, I wrote this collaborative document calling for urgent action to save chil…	1358503952321544193			['2468490086', '904701759058305024']	1.5958731295947735e+18	
1596523106738507776	"RT @247ChinaNews: Unrest in China
November 25, also protests in Chengdu.
Angry residents protested their district's lockdown and refused to…"	1503289191052247042			['1395619736818528256']	1.596346590297723e+18	
