tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596464344522715137	@AidanHeronUK You’d think so wouldn’t you. But yes it takes chutzpah to charge that commission. But then again they were overcharging the Government, aka US, massively. I really want to see all these PPE gangsters get what they deserve!	18732388	1.0537448694019195e+18	1.5964628349378888e+18	['1053744869401919489']		
1596464344417865731	"RT @prof_freedom: 10 Minutes Covid Madness.
Never forget. 
Please retweet to hell. 
Thank you 🙏 https://t.co/ioWOiuEga7"	1436430249009483777			['1252542024299012097']	1.5288232109632635e+18	
1596464344564666368	@ButterBellyyy I had Covid and I was extremely bored and needed something that I could do while laying down so I just did a bunch of art trades	918570096142012417	7.09791958621823e+17	1.5964639600853893e+18	['709791958621822977']		
1596464345667751937	The #ChildrenofTigray have bore witness to mass atrocities as their cities are occupied by invading forces. A new generation of Tigriyans are victimized by war &amp; man-made famine in the midst of a global health pandemic  @savechildrenuk @iainlevine @Invisible @ChildrensRights	1376822811931578372			['20674741', '11392672', '21818737', '14939849']		
1596464346653417472	"@Lord__of__Dog @MarionMertins @kayaklaunchUSA @DrJamesOlsson Another email from fauci to dr cassetti at the nih said 'NITRIC OXIDE STOPS COVID IN ITS TRACKS, BUT WE CAN'T LET THIS INFO GET OUT"".   that's the guy you listened to. Wait till you find out the whole truth, behind everything.  Jaw dropping. Scary.  Murder.  Premeditated murder."	2728731262	1.4513987059160965e+18	1.596230544970367e+18	['1451398705916096514', '2664368774', '1457832333919223808', '1455311856092995585']		
1596464346829582336	@RichardBurgon Problem for you Richard is that you use sound bites the waiting lists doubled with COVID the NHS has been given more funding than ever yet it’s never enough why?? So much money is wasted by the different Trusts and the pandemic stopped the recruitment process try to get it right!	1450219094410776579	545081356.0	1.5961647798693437e+18	['545081356']		
1596464347064180736	RT @IamBrookJackson: Top Virologist and Member of FDA Advisory Panel Who Voted For COVID Vaccine Emergency Use Authorization Dies Suddenly…	232179596			['1439405246518906881']	1.5964419219075564e+18	
1596464348343709702	RT @Sandyboots2020: Immunologist and one of the most accurate voices in the pandemic @fitterhappieraj has been warning that COVID-19 could…	1200012197528657920			['1309417499398746112', '88589013']	1.5962085150977024e+18	
1596464349043773442	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	1576691355329433601			['256057148']	1.596168161136898e+18	
1596464348959895554	He wants to burn Christianity, he claims. Sends 25K of covid cash to ISIS. Brace yourself Britain... https://t.co/HekQr6YlH2	1588158248108146689					1.5958195358814577e+18
