tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596344947581784064	And then an undisciplined late hit, and then Patrick Toney's defense leaves another tight end in a 30-yard quarantine.	330854064	330854064.0	1.5963449460211466e+18			
1596344948399681537	RT @EricTopol: Common threads between #SARSCoV2 brain involvement and Alzheimer's disease at post-mortem: pattern of neuroinflammation and…	19174551			1.5961926454615736e+18	['86626845']	
1596344949649604608	RT @realmichaelseif: Yet another “conspiracy theory” proven accurate.	1671259304			1.5962478319745393e+18	['1301225793905803264']	
1596344950106427393	RT @colonelhogans: Covid lockdowns were extremely hard on people’s mental health and financial well being. But they saved millions of lives…	1909427592			1.5962150201441075e+18	['341327946']	
1596344950228389889	"RT @JamesBradleyCA: Joe Biden:

Shutdown the Keystone Pipeline which decreased our oil supply.

Opened the border to invasion during a “pan…"	1585827393410826241			1.5961699164527002e+18	['1112724144427139072']	
1596344950207414272	@CrabbBrendan @amapresident So fine, agree it’s unacceptable! Tell us what to do then. What is the answer? Incessantly highlighting the issue on twitter and fear mongering will not solve the problem nor will mandates or lockdown so where next ?	49297643	2341433004.0	1.596253183302828e+18		['2341433004', '38751107']	
1596344949355982848	i got pneumonia https://t.co/tgrExTjTfA	1279759934360555521					
1596344950417133569	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	2911254799			1.596151300798165e+18	['337808606']	
1596344950593146880	"RT @CallaWalsh: Cuba invented a successful lung cancer vaccine.

The US blockade is preventing it from exporting &amp; saving millions of lives…"	2791283142			1.5959273474835784e+18	['1088232459844702215']	
1596344951188901890	RT @POTUS: This Thanksgiving, families gathered with the peace of mind that comes with knowing that – because of vaccines – they were prote…	346149638			1.5961869569787167e+18	['1349149096909668363']	
1596344951297933312	RT @mynamesnotgordy: Listening to the lawyer read the statements of people who supported the Occupiers in Ottawa makes me finally realize t…	3597296594			1.5962237655027794e+18	['3972562461']	
1596344951914496000	@nathaliejacoby1 I have had 5 Covid vaccines. I went to Mediterranean and back. I wore a mask on https://t.co/j1Qixk1iA4 problems! I drove to Greenwich Village to babysit grandchildrenx5 days. I had meals at restaurants but not when crowded. I had Covid when I got home!	1178857898274906112	1.2804787318748488e+18	1.5962491281406812e+18		['1280478731874848769']	
1596344952103002115	"@lolcox2 @DeanRGrundy @Doctor_Eric_B April 2020 before the vaccine
https://t.co/q7D0rYZbyl"	915682227597582336	9.156822275975823e+17	1.5963448254688338e+18		['1537559530254610433', '2186462176', '1433915217818357766']	
1596344952468148226	RT @RaggedTP: Always said ‘Partygate’ was a media distraction from the great £400 Billion PPE/ Track and Trace/ Furlough swindle of taxpaye…	899611325378285568			1.5961421956140933e+18	['939673452763639811']	
1596344952727953409	@priyyanka_ Its Covid part 2 https://t.co/b3Dwbmz87K	1574349945192255488	1.1512787126855721e+18	1.5960955237985362e+18		['1151278712685572096']	
1596344953319587840	RT @SquireforBrant: The irony.	1393746870736879618			1.5962603450473554e+18	['1413248904381018121']	
1596344953528995840	"CONNECTICUT WEEKLY NEW COVID CASES/DEATHS
09/30 – +4,912 / +22
10/07 – +3,741 / +20
10/14 – +4,373 / +17
10/21 – +2,780 / +18
10/28 – +5,017 / +43
11/04 – +1,924 / +15
11/11 – +3,140 / +50
11/18 – +3,919 / +31
11/25 – +3,103 / +13"	1294000241016860673					
1596344953839316992	RT @maosbot: I know someone (non-immunocompromised, vaccinated) who has had covid SIX times—I am a bit skeptical that we're going to be sav…	1439740506			1.5961240276758077e+18	['2601869406']	
1596344955756113920	@rajna05334161 @LayahHeilpern The vaccine does not stop the spread. Pfizer said so themselves. Also, myocarditis is not a mild symptom. Neither are blood clots. Especially for young children that barely even get sick from the virus itself.	1519387822028955650	1.4040423279417385e+18	1.5961904215453614e+18		['1404042327941738501', '455937214']	
